,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewYear,reviewLength,meaningfulWords,Title
1347646,A1LWG4SU0DIJ66,B003JOOTW4,A Customer,"[14, 17]","In 2009, Werner Herzog delivered a stunning one-two punch with ""Port of Call New Orleans"" and this movie.  I would rank ""My Son, My Son"" right up there with ""Aguirre"" in the Herzog canon.  If you're looking for standard conventional Hollywood product, avoid this one.  If you're looking for something that will keep you fascinated, confused, and thrilled by its originality, see it ASAP.  As a portrait of insanity, ""My Son, My Son"" throws Hollywood's standard treatment of the subject in the wastebasket:  You're never given an ""explanation"" for the main character Brad's descent into insanity, and he doesn't come off as a merely normal guy with some problems (let's face it, Russell Crowe in ""A Beautiful Mind"" is the most RATIONAL paranoid schizophrenic in the history of mankind!).  I see and hear mentally ill individuals at the bus stop nearly every day, and their words make just as little sense as Brad's.  This is a powerful, compelling, and sadly overlooked masterwork.",5,"Brilliant, hypnotic, unconventional, and tragically underseen",1284940800,"09 20, 2010",2010,980,"['2009', 'Werner', 'Herzog', 'delivered', 'stunning', 'one-two', 'punch', 'Port', 'Call', 'New', 'Orleans', 'movie', 'would', 'rank', 'My', 'Son', 'My', 'Son', 'right', 'up', 'there', 'Aguirre', 'Herzog', 'canon', ""'re"", 'looking', 'standard', 'conventional', 'Hollywood', 'product', 'avoid', 'one', ""'re"", 'looking', 'something', 'will', 'keep', 'fascinated', 'confused', 'thrilled', 'originality', 'see', 'ASAP', 'portrait', 'insanity', 'Son', 'My', 'Son', 'Hollywood', 'standard', 'treatment', 'subject', 'wastebasket', ""'re"", 'never', 'given', 'explanation', 'main', 'character', 'Brad', 'descent', 'insanity', ""n't"", 'come', 'off', 'merely', 'normal', 'guy', 'problems', 'let', 'face', 'Russell', 'Crowe', 'A', 'Beautiful', 'Mind', 'most', 'RATIONAL', 'paranoid', 'schizophrenic', 'history', 'mankind', 'see', 'hear', 'mentally', 'ill', 'individuals', 'bus', 'stop', 'nearly', 'day', 'words', 'make', 'just', 'as', 'little', 'sense', 'Brad', 'powerful', 'compelling', 'sadly', 'overlooked', 'masterwork']",N/A
1347647,A1LBIZLET9CW1I,B003JOOTW4,A fellow with a keyboard,"[2, 2]","To appreciate this movie, you need to understand the point of its weirdness. I think David Foster Wallace said it best when describing another David Lynch film, Blue Velvet:""Blue Velvet captured something crucial about the way the U.S. present acted upon our nerve endings, something crucial that couldn't be analyzed or reduced to a system of codes or aesthetic principles or workshop techniques. The movie helped me realize that first-rate experimentalism is a way not to 'transcend' or 'rebel against' the truth but actually to *honor* it. It brought home that the very most important artistic communications take place at a level that not only isn't intellectual but isn't even fully conscious, that the unconscious's true medium isn't verbal but imagistic, and that whether the images are Realistic or Postmodern or Expressionistic or Surreal or what-the-hell-ever is less important than whether they feel true, whether they ring psychic cherries in the communicatee.""The important question is whether it succeeds at ringing psychic cherries. I can't speak for you, but for me the scene (beginning around the 20th minute) where Ingrid is trying to ""straighten"" the bed, and Brad comes and sits on it and wants to play music for her, and the mom barges in with brownies, ""I'm just so happy for you both. ... Brad, can't you see that Ingrid is trying to straighten the bed?"", the momentary look back before she leaves, ""can't she ever knock?"", and then she barges in again a few moments later, this time with wine, and then the prolonged, eerily-adoring stare--hoo boy that was one of the creepiest and realest and most magical scenes I've seen.You cannot watch this as a normal movie, expecting clear answers, logic, or even linearity. It only works as an unconscious examination of who we are, the madness inside us.P.S. - Other than the straightening the bed scene, the most magical scene in this movie begins around the 62nd minute, when Brad wanders around a crowded outdoor market in Kashgar, Xinjiang province, China. ""Why is everyone staring at me?"" It's a scene with no narrative ties to the rest of the story but somehow still fits perfectly. I learned from Wikipedia that this sequence was shot ""guerrilla style"" with a small digital camera because Herzog did not wish to endure the lengthy process to obtain shooting permits in China. So all of those faces you're seeing are genuine and unscripted (and slightly illegal).",5,"An unconscious examination of who we are, the madness inside us",1340928000,"06 29, 2012",2012,2436,"['appreciate', 'movie', 'need', 'understand', 'point', 'weirdness', 'think', 'David', 'Foster', 'Wallace', 'said', 'best', 'when', 'describing', 'David', 'Lynch', 'film', 'Blue', 'Velvet', 'Blue', 'Velvet', 'captured', 'something', 'crucial', 'way', 'U.S.', 'present', 'acted', 'nerve', 'endings', 'something', 'crucial', 'could', ""n't"", 'be', 'analyzed', 'reduced', 'system', 'codes', 'aesthetic', 'principles', 'workshop', 'techniques', 'movie', 'helped', 'realize', 'first-rate', 'experimentalism', 'way', 'not', ""'transcend"", ""'rebel"", 'truth', 'actually', '*honor*', 'brought', 'home', 'very', 'most', 'important', 'artistic', 'communications', 'take', 'place', 'level', 'not', 'only', ""n't"", 'intellectual', ""n't"", 'even', 'fully', 'conscious', 'unconscious', 'true', 'medium', ""n't"", 'verbal', 'imagistic', 'images', 'are', 'Realistic', 'Postmodern', 'Expressionistic', 'Surreal', 'what-the-hell-ever', 'less', 'important', 'feel', 'true', 'ring', 'psychic', 'cherries', 'communicatee', 'important', 'question', 'ringing', 'psychic', 'cherries', 'ca', ""n't"", 'speak', 'scene', 'beginning', '20th', 'minute', 'where', 'Ingrid', 'trying', 'straighten', 'bed', 'Brad', 'play', 'music', 'mom', 'barges', 'brownies', ""'m"", 'just', 'so', 'happy', 'Brad', 'ca', ""n't"", 'see', 'Ingrid', 'trying', 'straighten', 'bed', 'momentary', 'look', 'back', 'ca', ""n't"", 'ever', 'knock', 'then', 'again', 'few', 'moments', 'later', 'time', 'wine', 'then', 'prolonged', 'eerily-adoring', 'stare', 'hoo', 'boy', 'was', 'one', 'creepiest', 'realest', 'most', 'magical', 'scenes', ""'ve"", 'seen.You', 'can', 'not', 'watch', 'normal', 'movie', 'expecting', 'clear', 'answers', 'logic', 'even', 'linearity', 'only', 'unconscious', 'examination', 'who', 'are', 'madness', 'us.P.S', 'Other', 'straightening', 'bed', 'scene', 'most', 'magical', 'scene', 'movie', '62nd', 'minute', 'when', 'Brad', 'crowded', 'outdoor', 'market', 'Kashgar', 'Xinjiang', 'province', 'China', 'Why', 'everyone', 'staring', 'scene', 'narrative', 'ties', 'rest', 'story', 'somehow', 'still', 'perfectly', 'learned', 'Wikipedia', 'sequence', 'was', 'shot', 'guerrilla', 'style', 'small', 'digital', 'camera', 'Herzog', 'did', 'not', 'wish', 'endure', 'lengthy', 'process', 'obtain', 'shooting', 'permits', 'China', ""'re"", 'seeing', 'are', 'genuine', 'unscripted', 'slightly', 'illegal']",N/A
1347648,A306E4DQRYEUYO,B003JOOTW4,Anthony,"[0, 0]","OK not to happy with this movie, took to olongto get to the plot.. (WAS THER ONE) Who knows I fell asleep 3 times watching it!",2,"My Son, Ny Son, What Have Ye Done",1372809600,"07 3, 2013",2013,126,"['OK', 'not', 'happy', 'movie', 'took', 'olongto', 'get', 'plot..', 'WAS', 'THER', 'ONE', 'Who', 'fell', 'asleep', '3', 'times', 'watching']",N/A
1347649,AT94ICL01YHU0,B003JOOTW4,"Automated Message ""estrus jones""","[0, 7]","Hitler-lover Lars Von Trier may have torn down the walls with ""Dogville,"" but he left it up to flavor-of-the-month auteur Werner Herzog to obliterate any semblance of cinema with ""My Son, My Son, What Have Ye Done?"" It's a horror film without the pesky, clingy need for any actual horror; it's acting without direction; and -- as all actors, when given a bit of leeway, are nothing more than Bon Bon-eating couch slugs -- it's directed without action.Having trouble? It's OK. Why don't you sit back and relax while I give you an analogy that might help. Let's say you just built an interstate and your inclination is to go out and find people who have cars. Well, that's exactly the wrong thing to do. It's what behavioral psychologists call the ""chimp response"": employing knee-jerk logic to solve problems that require long-winded prayers. No, if you were Herzog, the last thing you would do is let drivers on your interstate. For one thing, it's too damn easy. But more importantly, it's been overdone. If you were Herzog, you would leave that interstate untouched, like Chernobyl, but all around there would be butterflies fornicating with high-tension wires, Easter egg hunts in the culverts, weeds mating in vulgar close-ups on the sun-smeared blacktop, etc.By creating a film that is not actually a film, Herzog (and gal-pal David Lynch) has in one tidy yawp reclaimed cinema from the popcorn-drooling populace. And it's high time because the fears of an impending CGI shortage appear to be coming to fruition, thanks to corporate stooge Stan Lee. 'Nuf said!",5,What would Herzog do?,1311292800,"07 22, 2011",2011,1565,"['Hitler-lover', 'Lars', 'Von', 'Trier', 'may', 'have', 'torn', 'down', 'walls', 'Dogville', 'left', 'up', 'flavor-of-the-month', 'auteur', 'Werner', 'Herzog', 'obliterate', 'semblance', 'cinema', 'Son', 'My', 'Son', 'What', 'Have', 'Ye', 'Done', 'horror', 'film', 'pesky', 'clingy', 'need', 'actual', 'horror', 'acting', 'direction', 'actors', 'when', 'given', 'bit', 'leeway', 'are', 'nothing', 'more', 'Bon', 'Bon-eating', 'couch', 'slugs', 'directed', 'action.Having', 'trouble', 'OK.', 'Why', 'do', ""n't"", 'sit', 'back', 'relax', 'give', 'analogy', 'might', 'help', 'Let', 'say', 'just', 'built', 'interstate', 'inclination', 'go', 'out', 'find', 'people', 'who', 'have', 'cars', 'Well', 'exactly', 'wrong', 'thing', 'do', 'what', 'behavioral', 'psychologists', 'call', 'chimp', 'response', 'employing', 'knee-jerk', 'logic', 'solve', 'problems', 'require', 'long-winded', 'prayers', 'No', 'were', 'Herzog', 'last', 'thing', 'would', 'do', 'let', 'drivers', 'interstate', 'one', 'thing', 'too', 'damn', 'easy', 'more', 'importantly', 'been', 'overdone', 'were', 'Herzog', 'would', 'leave', 'interstate', 'untouched', 'Chernobyl', 'would', 'be', 'butterflies', 'fornicating', 'high-tension', 'wires', 'Easter', 'egg', 'hunts', 'culverts', 'weeds', 'mating', 'vulgar', 'close-ups', 'sun-smeared', 'blacktop', 'etc.By', 'creating', 'film', 'not', 'actually', 'film', 'Herzog', 'gal-pal', 'David', 'Lynch', 'one', 'tidy', 'yawp', 'reclaimed', 'cinema', 'popcorn-drooling', 'populace', 'high', 'time', 'fears', 'impending', 'CGI', 'shortage', 'appear', 'be', 'coming', 'fruition', 'thanks', 'corporate', 'stooge', 'Stan', 'Lee', 'said']",N/A
1347650,A13J5V22IPFWNU,B003JOOTW4,B. Ying,"[3, 6]","After Herzog's brillant ""Bad Lieutenant-Port of Call New Orleans"", I watched this filmwith certain amount of expectation.It was a complete disappointment.The conclusion I had was Werner Herzog is only human.I will wait for his next one.",2,"Werner Herzog, What Have You Done?",1289001600,"11 6, 2010",2010,236,"['Herzog', 'brillant', 'Bad', 'Lieutenant-Port', 'Call', 'New', 'Orleans', 'watched', 'filmwith', 'certain', 'amount', 'expectation.It', 'was', 'complete', 'disappointment.The', 'conclusion', 'had', 'was', 'Werner', 'Herzog', 'only', 'human.I', 'will', 'wait', 'next', 'one']",N/A
1347651,A339ZVWDBAT2S8,B003JOOTW4,Carly,"[0, 0]","I was very pleased at how reasonably priced this DVD was. It was a great find! If you want to know more about the movie go to IMDB and look it up. My personal opinion is, that it is a great film done by two of my favorite directors, Warner Herzog and David Lynch. If you like anything from theses directors you will love this film.",5,Great movie at a great price!,1362441600,"03 5, 2013",2013,331,"['was', 'very', 'pleased', 'how', 'reasonably', 'priced', 'DVD', 'was', 'was', 'great', 'find', 'want', 'know', 'more', 'movie', 'go', 'IMDB', 'look', 'up', 'personal', 'opinion', 'great', 'film', 'done', 'two', 'favorite', 'directors', 'Warner', 'Herzog', 'David', 'Lynch', 'like', 'anything', 'theses', 'directors', 'will', 'love', 'film']",N/A
1347652,A3SFO2GSP5CVSM,B003JOOTW4,"Cosmoetica ""cosmoeticadotcom""","[0, 0]","Shannon is pitch perfect with his madness, starting from a Peruvian kayaking trip he demurs from (the scene of the start of another of Herzog's great films on insanity, Aguirre: The Wrath Of God), which kills his friends, to his assumption of the name Farouk, to his belief that the face of God resides on an oatmeal container, to his calm bizarreness in general. Sevigny is excellent as the clueless and desperately lonely fianc&eacute;e, while Kier delights as the agog friend- and Herzog makes ironic use of Kier's iconic stature as a horror film actor to rein him in to comment on assorted bizarre things he witnesses, such as the over the top scenes between Brad and his loony and racist ostrich farming uncle Ted (Brad Dourif), which ends in a classic `Herzog Moment' involving a dwarf. While Dourif chews scenery, it's perfectly apropos to the moment the film unhinges itself, and also given that we see this partly from Brad's POV. Other odd moments occur when we see Brad at Machu Picchu, in a Tibetan marketplace, and seeking to buy pillows for `the sick, in general, ` at a San Diego military hospital, and often these scenes, retrospectively, are seen as telegraphed earlier, but not in the ham-handed way a Steven Spielberg would do so. The film ends with Brad's surrender, and asking Havenhurst two questions: 1) could he put in his report that it was ostriches running, not flamingos, that were the birds involved, and 2) what happened to his basketball, which, in the film's final shot, we see a small boy pluck out of the branches of a tree.Herzog's direction is flawless, and cameraman Peter Zeitlinger does his usual sparkling cinematography by making blas&eacute; San Diego seem feral. Ernst Reijseger's score is apropos to the scenes, but the weak link is the film's screenplay, written by Herzog and Herbert Golder. It is good, for all it does; the problem is with just a few more moments and scenes, here and there, this 91 minute film, at 100 or so minutes, could have hit greatness. Some critics missed the boat and panned this excellent work, usually bemoaning it as a bastard love child between director Herzog and producer David Lynch, but there is little Lynchian material here. It is all Herzog. And it is definitely NOT a black comedy. Moments of humor do not make a film a comedy. It is straight on drama, and very realistic to the point that its utter lack of real poesy hurts it, artistically. Still, this is a relative claim since Herzog oozes cinematic poesy in almost all his films.",4,Good,1359676800,"02 1, 2013",2013,2519,"['Shannon', 'pitch', 'perfect', 'madness', 'starting', 'Peruvian', 'kayaking', 'trip', 'scene', 'start', 'Herzog', 'great', 'films', 'insanity', 'Aguirre', 'Wrath', 'God', 'friends', 'assumption', 'name', 'Farouk', 'belief', 'face', 'God', 'oatmeal', 'container', 'calm', 'bizarreness', 'general', 'Sevigny', 'excellent', 'clueless', 'desperately', 'lonely', 'fianc', 'eacute', 'Kier', 'delights', 'agog', 'friend-', 'Herzog', 'ironic', 'use', 'Kier', 'iconic', 'stature', 'horror', 'film', 'actor', 'rein', 'comment', 'assorted', 'bizarre', 'things', 'such', 'top', 'scenes', 'Brad', 'loony', 'racist', 'ostrich', 'farming', 'uncle', 'Ted', 'Brad', 'Dourif', 'classic', 'Herzog', 'Moment', 'involving', 'dwarf', 'Dourif', 'scenery', 'perfectly', 'apropos', 'moment', 'film', 'also', 'given', 'see', 'partly', 'Brad', 'POV', 'Other', 'odd', 'moments', 'occur', 'when', 'see', 'Brad', 'Machu', 'Picchu', 'Tibetan', 'marketplace', 'seeking', 'buy', 'pillows', 'sick', 'general', 'San', 'Diego', 'military', 'hospital', 'often', 'scenes', 'retrospectively', 'are', 'seen', 'telegraphed', 'earlier', 'not', 'ham-handed', 'way', 'Steven', 'Spielberg', 'would', 'do', 'so', 'film', 'Brad', 'surrender', 'asking', 'Havenhurst', 'two', 'questions', '1', 'could', 'put', 'report', 'was', 'ostriches', 'running', 'not', 'flamingos', 'were', 'birds', 'involved', '2', 'what', 'happened', 'basketball', 'film', 'final', 'shot', 'see', 'small', 'boy', 'pluck', 'branches', 'tree.Herzog', 'direction', 'flawless', 'cameraman', 'Peter', 'Zeitlinger', 'usual', 'sparkling', 'cinematography', 'making', 'blas', 'eacute', 'San', 'Diego', 'seem', 'feral', 'Ernst', 'Reijseger', 'score', 'apropos', 'scenes', 'weak', 'link', 'film', 'screenplay', 'written', 'Herzog', 'Herbert', 'Golder', 'good', 'problem', 'just', 'few', 'more', 'moments', 'scenes', 'here', 'there', '91', 'minute', 'film', '100', 'so', 'minutes', 'could', 'have', 'hit', 'greatness', 'critics', 'missed', 'boat', 'panned', 'excellent', 'work', 'usually', 'bemoaning', 'bastard', 'love', 'child', 'director', 'Herzog', 'producer', 'David', 'Lynch', 'little', 'Lynchian', 'material', 'here', 'Herzog', 'definitely', 'NOT', 'black', 'comedy', 'Moments', 'humor', 'do', 'not', 'make', 'film', 'comedy', 'straight', 'drama', 'very', 'realistic', 'point', 'utter', 'lack', 'real', 'poesy', 'artistically', 'Still', 'relative', 'claim', 'Herzog', 'cinematic', 'poesy', 'almost', 'films']",N/A
1347653,A1S8FJT0AQSF60,B003JOOTW4,C. Williamson,"[1, 2]","I ws somewhat underwhelmed by ""My Son, My Son..."" I've liked most of Herzog's films much better. It held my interest, but I didn't find it very satisfying. Quirky yet predictable, and I thought the acting was spotty. What clinches this as a must-buy, however, is the short film, ""Plastic Bag,"" narrated by Herzog and directed by Ramin Bahrani. I'd never heard of the film nor seen any of Bahrani's other films, but this is the most brilliant 18 minutes of filmmaking I've probably ever seen. Compelling, charming, poetic, funny, tragic, and touching, and it does it all without any digital effects. I won't say more so as not to spoil it, but while I'll probably never watch ""My Son..."" again, I'll be returning to ""Plastic Bag"" and sharing it with friends for a long time to come...",4,"Worth buying the DVD for ""Plastic Bag""...",1289606400,"11 13, 2010",2010,783,"['ws', 'somewhat', 'underwhelmed', 'My', 'Son', 'My', 'Son', ""'ve"", 'liked', 'most', 'Herzog', 'films', 'much', 'better', 'held', 'interest', 'did', ""n't"", 'find', 'very', 'satisfying', 'Quirky', 'yet', 'predictable', 'thought', 'acting', 'was', 'spotty', 'What', 'must-buy', 'however', 'short', 'film', 'Plastic', 'Bag', 'narrated', 'Herzog', 'directed', 'Ramin', 'Bahrani', ""'d"", 'never', 'heard', 'film', 'seen', 'Bahrani', 'other', 'films', 'most', 'brilliant', '18', 'minutes', 'filmmaking', ""'ve"", 'probably', 'ever', 'seen', 'Compelling', 'charming', 'poetic', 'funny', 'tragic', 'touching', 'digital', 'effects', 'wo', ""n't"", 'say', 'more', 'so', 'not', 'spoil', ""'ll"", 'probably', 'never', 'watch', 'Son', 'again', ""'ll"", 'be', 'returning', 'Plastic', 'Bag', 'sharing', 'friends', 'long', 'time', 'come']",N/A
1347654,A1KIQ4P4ZW3ALF,B003JOOTW4,G. Teslovich,"[4, 11]",(1.) Cheaply produced.(2.) Another mentally ill person kills family member(s) movie. Tiresome.(3.) Bizarrely robotic acting.(4.) Attempt to be avant garde creative led to pointless scene after scene of nothing happening interviews & discussions that have little to do with a murder or the direct events leading up to it in the remotest sense.(5.) Don't even see the actual event. Too costly.,1,Pointless,1299715200,"03 10, 2011",2011,391,"['1', 'Cheaply', 'produced.', '2', 'mentally', 'ill', 'person', 'kills', 'family', 'member', 'movie', 'Tiresome.', '3', 'Bizarrely', 'robotic', 'acting.', '4', 'Attempt', 'be', 'avant', 'garde', 'creative', 'led', 'pointless', 'scene', 'scene', 'nothing', 'happening', 'interviews', 'discussions', 'have', 'little', 'do', 'murder', 'direct', 'events', 'leading', 'up', 'remotest', 'sense.', '5', 'Do', ""n't"", 'even', 'see', 'actual', 'event', 'Too', 'costly']",N/A
1347655,A206JYZTUXTFAS,B003JOOTW4,Jay Holder,"[3, 6]",Starts out okay but then it`s down hill the rest of the way.  Once you know the guy is insane (not hard to figure out) it doesn`t need to be  illustrated over and over until you finally get to the end of the film.  It just gets boring along the way.,2,boring  story,1286064000,"10 3, 2010",2010,249,"['out', 'okay', 'then', 's', 'down', 'hill', 'rest', 'way', 'know', 'guy', 'insane', 'not', 'hard', 'figure', 'out', 't', 'need', 'be', 'illustrated', 'finally', 'get', 'end', 'film', 'just', 'boring', 'way']",N/A
