,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewYear,reviewLength,meaningfulWords,Title
1242832,AUTT87XWQIWSU,B001V7UTV6,acharya,"[1, 2]","An interesting fictional account of the evils of international banks, politics and ultimately the control of nations by those with the financial power to control countries and their natural resources.",5,Should be Required Viewing,1359936000,"02 4, 2013",2013,200,"['interesting', 'fictional', 'account', 'evils', 'international', 'banks', 'politics', 'ultimately', 'control', 'nations', 'financial', 'power', 'control', 'countries', 'natural', 'resources']",N/A
1242833,ASXW7UQXGMNJL,B001V7UTV6,"Alan A. Elsner ""Alan Elsner, author""","[2, 4]","Here's a thriller that will leave you curiously unmoved. It involves a bank based in Luxembourg buying Chinese arms to sell around the world with the aim of controlling something or other -- I was never quite sure what.Clive Owens is an Interpol agent, Naomi Watts plays an assisant DA from Manhattan. The two have zero chemistry.The bad guys are never really developed so there's no-one to root against, just a vague unseen enemy. The scene shifts from Berlin to Milan to Istanbul -- but there's no sense of place. The biggest scene is a violent shoot-out in the Guggenheim Museum in New York -- I felt more sorry for the damage being done to the building than the bullets thudding into the various characters.This is a very poor effort.",2,Unthrilling thriller,1270771200,"04 9, 2010",2010,738,"['Here', 'thriller', 'will', 'leave', 'curiously', 'unmoved', 'bank', 'based', 'Luxembourg', 'buying', 'Chinese', 'arms', 'sell', 'world', 'aim', 'controlling', 'something', 'other', 'was', 'never', 'quite', 'sure', 'what.Clive', 'Owens', 'Interpol', 'agent', 'Naomi', 'Watts', 'assisant', 'DA', 'Manhattan', 'two', 'have', 'zero', 'chemistry.The', 'bad', 'guys', 'are', 'never', 'really', 'developed', 'so', 'no-one', 'root', 'just', 'vague', 'unseen', 'enemy', 'scene', 'shifts', 'Berlin', 'Milan', 'Istanbul', 'sense', 'place', 'biggest', 'scene', 'violent', 'shoot-out', 'Guggenheim', 'Museum', 'New', 'York', 'felt', 'more', 'sorry', 'damage', 'being', 'done', 'building', 'bullets', 'thudding', 'various', 'characters.This', 'very', 'poor', 'effort']",N/A
1242834,A37PV5GMP2ILJC,B001V7UTV6,Amanda Richards,"[1, 5]","Short Attention Span Summary (SASS):1. Clive Owen plays a grungy Interpol agent trying to bring down an unscrupulous bank, but keeps running into dead ends - literally.2. Naomi Watts barely registers as an Assistant District Attorney who also wants to bring the offending bank to justice.3. If you're looking for nookie, skip this one altogether4. Stunning visual tour of the architecture of Berlin, Milan, the Guggenheim Museum in New York and the rooftops of Istanbul is interrupted by a silly plot about a crooked bank.5. They should have stuck to the architectureThis is a forgettable movie despite the casting of Owen and Watts, with a plot that meanders all over the place to prove that nothing ever changes when it comes to the lust for power.Amanda Richards, April 13, 2009",3,Sometimes you find your destiny on the road you took to avoid it.,1239580800,"04 13, 2009",2009,781,"['Short', 'Attention', 'Span', 'Summary', 'SASS', ':1', 'Clive', 'Owen', 'grungy', 'Interpol', 'agent', 'trying', 'bring', 'down', 'unscrupulous', 'bank', 'running', 'dead', 'ends', 'literally.2', 'Naomi', 'Watts', 'barely', 'Assistant', 'District', 'Attorney', 'who', 'also', 'bring', 'offending', 'bank', 'justice.3', ""'re"", 'looking', 'nookie', 'skip', 'one', 'altogether4', 'Stunning', 'visual', 'tour', 'architecture', 'Berlin', 'Milan', 'Guggenheim', 'Museum', 'New', 'York', 'rooftops', 'Istanbul', 'interrupted', 'silly', 'plot', 'crooked', 'bank.5', 'should', 'have', 'stuck', 'architectureThis', 'forgettable', 'movie', 'casting', 'Owen', 'Watts', 'plot', 'meanders', 'place', 'prove', 'nothing', 'ever', 'when', 'lust', 'power.Amanda', 'Richards', 'April', '13', '2009']",N/A
1242835,A24IJY3V0804WJ,B001V7UTV6,Amit Talpade,"[0, 0]","I had hoped that the International would be an interesting movie. It starts off with a meeting in East Germany, and then takes you back and forth between many international locations. Clive Owen is Louis Salinger an Interpol Agent. Working with Eleanor Whitman (played by Naomi Watts) she is wasted in this role. She seems to be hell bent on destroying her once promising career,and he is determined to expose the misdeed of one of the most powerful banks. Director Tom Tykwer (Run Lola Run) some might think that this movie is related and draws inspiration from the current financial crisis but it does not. It did not hold my interest until the fight at the Guggenheim which was the highlight of this film. How did they manage to destroy the entire museum? It is simple the most interesting and exciting part of the movie. I learned that it was shot on a set. The real museum took 16 years while the set took 10 weeks. You will love this scene. My favorite scene, acting wise was given by Armin Mueller Stahl. I gave it three stars(11/10/09)",3,An average conspiracy thriller,1259971200,"12 5, 2009",2009,1043,"['had', 'hoped', 'International', 'would', 'be', 'interesting', 'movie', 'meeting', 'East', 'Germany', 'then', 'back', 'forth', 'many', 'international', 'locations', 'Clive', 'Owen', 'Louis', 'Salinger', 'Interpol', 'Agent', 'Working', 'Eleanor', 'Whitman', 'played', 'Naomi', 'Watts', 'wasted', 'role', 'be', 'hell', 'bent', 'destroying', 'once', 'promising', 'career', 'determined', 'expose', 'misdeed', 'one', 'most', 'powerful', 'banks', 'Director', 'Tom', 'Tykwer', 'Run', 'Lola', 'Run', 'might', 'think', 'movie', 'related', 'draws', 'inspiration', 'current', 'financial', 'crisis', 'not', 'did', 'not', 'hold', 'interest', 'fight', 'Guggenheim', 'was', 'highlight', 'film', 'How', 'did', 'manage', 'destroy', 'entire', 'museum', 'simple', 'most', 'interesting', 'exciting', 'part', 'movie', 'learned', 'was', 'shot', 'set', 'real', 'museum', 'took', '16', 'years', 'set', 'took', '10', 'weeks', 'will', 'love', 'scene', 'favorite', 'scene', 'acting', 'wise', 'was', 'given', 'Armin', 'Mueller', 'Stahl', 'gave', 'three', 'stars', '11/10/09']",N/A
1242836,A2NP4X9TUINMWD,B001V7UTV6,Angels,"[0, 0]",Good movie liked that I got it quick and in great shape.  Thank you so much loved the movie and for your fast response.,5,Angel,1317600000,"10 3, 2011",2011,119,"['Good', 'movie', 'liked', 'got', 'quick', 'great', 'shape', 'Thank', 'so', 'much', 'loved', 'movie', 'fast', 'response']",N/A
1242837,A32T2H8150OJLU,B001V7UTV6,ARH,"[1, 1]","Clive Owen and Naomi Watts hedline this international thriller.I first watched this film several months ago.  Maybe I wasn't paying that close attention or I wasn't in the mood for this kind of thriller the first time I watched it, but if I had writted my review then I would most likely have given it three stars.  This time, though, I payed much closer attention to the storyline, the plot development, and overlapping themes, and now I think this film is definitely worth four stars.  It will probably never be a 5-star selection, but I really liked it.Like any good thriller THE INTERNATIONAL gets started right off...someone dies, somewhat mysteriously, within the first 5-10 mins, and you are hooked as you try to figure out who died, how it happened, and who would benefit from that death if it was due to foul play.  Get ready for conspiracy and corruption to come screaming at you.Clive Owen plays a former member of Scotland Yard, but who now works for INTERPOL.  Naomi Watts plays an Asst District Attorney in NYC, and they are collaborating on a case where a large multi-national bank appears to be engaged in the purchase of large amounts of high-tech military equipment.  Why?  That's the whole story.So, lest you think that this is just a cerebral exercise in following a trail, the action movie fans out there will be pleased to know that there is a good dose of gunfire, but there aren't really any high speed chase scenes...oh well.I thoroughly enjoyed this film the 2nd time, and, as I mentioned above, much more than the first time around.  I didn't even have to wait until the old ""third time's the charm"" to increase my viewing pleasure with this film.  There was, after all, quite a bit I missed the first time around.So, all in all, I now think that this is a strong 4-star offering.",4,I liked it better the second time.,1289952000,"11 17, 2010",2010,1807,"['Clive', 'Owen', 'Naomi', 'Watts', 'hedline', 'international', 'thriller.I', 'first', 'watched', 'film', 'several', 'months', 'ago', 'Maybe', 'was', ""n't"", 'paying', 'close', 'attention', 'was', ""n't"", 'mood', 'kind', 'thriller', 'first', 'time', 'watched', 'had', 'writted', 'review', 'then', 'would', 'most', 'likely', 'have', 'given', 'three', 'stars', 'time', 'payed', 'much', 'closer', 'attention', 'storyline', 'plot', 'development', 'overlapping', 'themes', 'now', 'think', 'film', 'definitely', 'worth', 'four', 'stars', 'will', 'probably', 'never', 'be', '5-star', 'selection', 'really', 'liked', 'good', 'thriller', 'THE', 'INTERNATIONAL', 'started', 'right', 'someone', 'somewhat', 'mysteriously', 'first', '5-10', 'mins', 'are', 'hooked', 'try', 'figure', 'out', 'who', 'died', 'how', 'happened', 'who', 'would', 'benefit', 'death', 'was', 'due', 'foul', 'play', 'Get', 'ready', 'conspiracy', 'corruption', 'come', 'screaming', 'you.Clive', 'Owen', 'former', 'member', 'Scotland', 'Yard', 'who', 'now', 'INTERPOL', 'Naomi', 'Watts', 'Asst', 'District', 'Attorney', 'NYC', 'are', 'collaborating', 'case', 'where', 'large', 'multi-national', 'bank', 'be', 'engaged', 'purchase', 'large', 'amounts', 'high-tech', 'military', 'equipment', 'Why', 'whole', 'story.So', 'think', 'just', 'cerebral', 'exercise', 'following', 'trail', 'action', 'movie', 'fans', 'out', 'there', 'will', 'be', 'pleased', 'know', 'good', 'dose', 'gunfire', 'are', ""n't"", 'really', 'high', 'speed', 'chase', 'scenes', 'oh', 'well.I', 'thoroughly', 'enjoyed', 'film', '2nd', 'time', 'mentioned', 'much', 'more', 'first', 'time', 'did', ""n't"", 'even', 'have', 'wait', 'old', 'third', 'time', 'charm', 'increase', 'viewing', 'pleasure', 'film', 'was', 'quite', 'bit', 'missed', 'first', 'time', 'around.So', 'now', 'think', 'strong', '4-star', 'offering']",N/A
1242838,A2582KMXLK2P06,B001V7UTV6,B. E Jackson,"[0, 1]","I didn't really care for the International.  The storyline focuses around constant, overlong and completely uninteresting conversational segments involving negotiations dealing with debt and the possession of potential powerful weapons from other countries.  It was so boring I almost fell asleep.  WAY too much boring nothingness getting in the way of what surely could have told a decent story.Even the one sniper segment couldn't save the film because of how unrealistic, exaggerated and unsatisfactory it was.  The only memorable part was the intense shooting scene near the end.  Of course we'll just forget how downright strange it appeared when one of the bad guys fell to his death down a long staircase.  It looked like it came straight from an old Mortal Kombat video game whenever you performed a fatality.  Everything else about the International is pure boredom.",3,pretty lackluster,1294790400,"01 12, 2011",2011,875,"['did', ""n't"", 'really', 'care', 'International', 'storyline', 'constant', 'overlong', 'completely', 'uninteresting', 'conversational', 'segments', 'involving', 'negotiations', 'dealing', 'debt', 'possession', 'potential', 'powerful', 'weapons', 'other', 'countries', 'was', 'so', 'boring', 'almost', 'fell', 'asleep', 'WAY', 'too', 'much', 'boring', 'nothingness', 'getting', 'way', 'what', 'surely', 'could', 'have', 'told', 'decent', 'story.Even', 'one', 'sniper', 'segment', 'could', ""n't"", 'save', 'film', 'how', 'unrealistic', 'exaggerated', 'unsatisfactory', 'was', 'only', 'memorable', 'part', 'was', 'intense', 'shooting', 'scene', 'end', 'course', ""'ll"", 'just', 'forget', 'how', 'downright', 'strange', 'appeared', 'when', 'one', 'bad', 'guys', 'fell', 'death', 'down', 'long', 'staircase', 'looked', 'came', 'straight', 'old', 'Mortal', 'Kombat', 'video', 'game', 'whenever', 'performed', 'fatality', 'Everything', 'else', 'International', 'pure', 'boredom']",N/A
1242839,A2PMQH87R1H3QU,B001V7UTV6,Benjamin Kidman,"[0, 0]","The first 90 minutes of this movie play out like a routine espionage thriller, with an architectural travelogue of neat cities and buildings around the world. The basic story has the Evil Bank doing shady Third World country weapons deals - ho hum, how innovative (it really does happen). Our Interpol agent, Louis Salinger (Clive Owen) along with sidekick NYC DA Elenor Whitman (Naomi Watts) are woefully outsmarted at every turn by the powers to be when trying to bring the bank down. Then the movie suddenly gets interesting. It starts with the awesome extended gun battle in the Guggenheim Museum, where the story takes a revenge turn. Clive Owen was perfectly cast and gave a great performance - always angry at everything he can't control. Naomi Watts, besides being totally miscast, couldn't redeem her part with any acting skills - total fluff. Armin Mueller-Stahl, as the Ex-Communist bank intelligence consult, had some great scenes with Clive Owen during the last 30 minutes of the movie. The cinematography was outstanding - the travelogue shots, the action scenes, and close-ups of character's face. The script was really weak and not very dynamic - starts off interesting, quickly gets confusing, then finishes with no real conclusions of what really happened. Overall, the movie does hold your attention (I've seen many of those buildings), and the gunfight scene in the Guggenheim is worth the price admission alone.",3,"IT WAS  SO,SO A GOOD FLICK!",1245456000,"06 20, 2009",2009,1432,"['first', '90', 'minutes', 'movie', 'play', 'out', 'routine', 'espionage', 'thriller', 'architectural', 'travelogue', 'neat', 'cities', 'buildings', 'world', 'basic', 'story', 'Evil', 'Bank', 'doing', 'shady', 'Third', 'World', 'country', 'weapons', 'deals', 'ho', 'hum', 'how', 'innovative', 'really', 'happen', 'Interpol', 'agent', 'Louis', 'Salinger', 'Clive', 'Owen', 'sidekick', 'NYC', 'DA', 'Elenor', 'Whitman', 'Naomi', 'Watts', 'are', 'woefully', 'outsmarted', 'turn', 'powers', 'be', 'when', 'trying', 'bring', 'bank', 'down', 'Then', 'movie', 'suddenly', 'interesting', 'awesome', 'extended', 'gun', 'battle', 'Guggenheim', 'Museum', 'where', 'story', 'revenge', 'turn', 'Clive', 'Owen', 'was', 'perfectly', 'cast', 'gave', 'great', 'performance', 'always', 'angry', 'everything', 'ca', ""n't"", 'control', 'Naomi', 'Watts', 'being', 'totally', 'miscast', 'could', ""n't"", 'redeem', 'part', 'acting', 'skills', 'total', 'fluff', 'Armin', 'Mueller-Stahl', 'Ex-Communist', 'bank', 'intelligence', 'consult', 'had', 'great', 'scenes', 'Clive', 'Owen', 'last', '30', 'minutes', 'movie', 'cinematography', 'was', 'outstanding', 'travelogue', 'shots', 'action', 'scenes', 'close-ups', 'character', 'face', 'script', 'was', 'really', 'weak', 'not', 'very', 'dynamic', 'interesting', 'quickly', 'confusing', 'then', 'real', 'conclusions', 'what', 'really', 'happened', 'Overall', 'movie', 'hold', 'attention', ""'ve"", 'seen', 'many', 'buildings', 'gunfight', 'scene', 'Guggenheim', 'price', 'admission', 'alone']",N/A
1242840,A30TQET02FLSUX,B001V7UTV6,BLACKBOXBLUE,"[1, 1]","This movie surprised me. It was better than I expected! I don't even remember much about the press for The International (2009) when it came out early last year. But I love this movie poster design. Of course I'm biased as an architect to anything with Frank Lloyd Wright's Guggenheim Museum from New York City on it. The clean and simple graphics and layout of this poster grab me. It's nice to see a poster WITHOUT a close-up of an actor's face for a change.This movie is basically an action/thriller/drama in the vein of the recent James Bond movies with Daniel Craig, The Bourne movies, and a mix of other films from the 2000s. It's got a lot of influences in it IMO.  The pace of the film is pretty steady, with some action scenes revving it up, but mostly it just goes along in a rhythm. The shooting scenes in the Guggenheim are spectacular and remind me of the shoot out in downtown LA during the bank robbery in Michael Mann's epic film Heat (1995), one of my Top 5 films of all time btw. I would love to know how they got the Guggenheim to allow them to film there, and then shoot it all up! They must have needed some renovations and got a big check from the studio.I think what I liked best about this film were the locations and the photography. The acting was decent, but a little flat emotionally.  Nothing Oscar-worthy here. The architecture at the locations is incredible, and the attention to set design detail is like any great minimalistic piece of architecture. While there is nothing cutting edge or unusual about the photography, it's just so well done. Same with the editing. I give the film 3.5 out of 5 stars...a good solid film.",3,Incredible Architecture & Set Design,1286236800,"10 5, 2010",2010,1655,"['movie', 'surprised', 'was', 'better', 'expected', 'do', ""n't"", 'even', 'remember', 'much', 'press', 'International', '2009', 'when', 'came', 'out', 'early', 'last', 'year', 'love', 'movie', 'poster', 'design', 'course', ""'m"", 'biased', 'architect', 'anything', 'Frank', 'Lloyd', 'Wright', 'Guggenheim', 'Museum', 'New', 'York', 'City', 'clean', 'simple', 'graphics', 'layout', 'poster', 'grab', 'nice', 'see', 'poster', 'close-up', 'actor', 'face', 'change.This', 'movie', 'basically', 'action/thriller/drama', 'vein', 'recent', 'James', 'Bond', 'movies', 'Daniel', 'Craig', 'Bourne', 'movies', 'mix', 'other', 'films', '2000s', 'got', 'lot', 'influences', 'IMO', 'pace', 'film', 'pretty', 'steady', 'action', 'scenes', 'revving', 'up', 'mostly', 'just', 'along', 'rhythm', 'shooting', 'scenes', 'Guggenheim', 'are', 'spectacular', 'remind', 'shoot', 'out', 'downtown', 'LA', 'bank', 'robbery', 'Michael', 'Mann', 'epic', 'film', 'Heat', '1995', 'one', 'Top', '5', 'films', 'time', 'btw', 'would', 'love', 'know', 'how', 'got', 'Guggenheim', 'allow', 'film', 'there', 'then', 'shoot', 'up', 'must', 'have', 'needed', 'renovations', 'got', 'big', 'check', 'studio.I', 'think', 'what', 'liked', 'best', 'film', 'were', 'locations', 'photography', 'acting', 'was', 'decent', 'little', 'flat', 'emotionally', 'Nothing', 'Oscar-worthy', 'here', 'architecture', 'locations', 'incredible', 'attention', 'set', 'design', 'detail', 'great', 'minimalistic', 'piece', 'architecture', 'nothing', 'cutting', 'edge', 'unusual', 'photography', 'just', 'so', 'well', 'done', 'Same', 'editing', 'give', 'film', '3.5', '5', 'stars', 'good', 'solid', 'film']",N/A
1242841,AB7YXB05R0F74,B001V7UTV6,Blas D. Pulgarvidal,"[1, 2]",As the title says the quality of the movie in blu-ray is excellent. The movie itself is also good so if you want to buy this movie choose it in blu-ray,5,Excellent HD 1080 p ...blu-ray only!!!!,1267920000,"03 7, 2010",2010,151,"['title', 'quality', 'movie', 'blu-ray', 'excellent', 'movie', 'also', 'good', 'so', 'want', 'buy', 'movie', 'choose', 'blu-ray']",N/A
