,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewYear,reviewLength,meaningfulWords,Title
623747,A199545U14YERT,B00005JMYC,"#1 Kiss Army Soldier ""Ramiro""","[0, 3]","I saw thios movie a couple of hours ago and I think that the movie itself is..mmm...yeah funny. But what I always check on every movie are the performances and acting. I think that TOM HANKS was more of a retard than European from BULGARIA, I think. CATHERINE ZETA JONES' performance was, different than others like from TRAFFIC or CHICAGO. STANLEY TUCCI was great too. I think the movie itself has a little boring parts. If you like those kind of movies where there is romantic touches and different plots at the same time, then you'll love this one. I liked it. Not that crazy about it either. I just liked it very much, but it has its ups and downs, you know. I'm not gonna say any plots points. I never do. O.K. That's it. I hope you found it helpfull.",4,"FIRST CLASS ENTERTAINMENT, INDEED.",1106265600,"01 21, 2005",2005,756,"['saw', 'thios', 'movie', 'couple', 'hours', 'think', 'movie', 'is..mmm', 'yeah', 'funny', 'what', 'always', 'check', 'movie', 'are', 'performances', 'acting', 'think', 'TOM', 'HANKS', 'was', 'more', 'retard', 'European', 'BULGARIA', 'think', 'CATHERINE', 'ZETA', 'JONES', 'performance', 'was', 'different', 'others', 'TRAFFIC', 'CHICAGO', 'STANLEY', 'TUCCI', 'was', 'great', 'too', 'think', 'movie', 'little', 'boring', 'parts', 'like', 'kind', 'movies', 'where', 'romantic', 'touches', 'different', 'plots', 'same', 'time', 'then', ""'ll"", 'love', 'one', 'liked', 'Not', 'just', 'liked', 'very', 'much', 'ups', 'downs', 'know', ""'m"", 'not', 'gon', 'na', 'say', 'plots', 'points', 'never', 'do', 'O.K', 'hope', 'found', 'helpfull']",N/A
623748,AODNTUYXZGE5P,B00005JMYC,abj,"[1, 1]","2/01/06  Actor Tom Hanks portrayal of the ""man without a country"" due to a ""Catch 22"" is a paradox of poignancy and bizarre.You get to realy feel an affinity(and/or sympathy) for all who work at ""The New York Airport Terminal"" except for the top(heartless) scrutinizer whose job is to weed out illegal entries to the U.S. and the same time wonder 1. what's the agendus(adgendi)of Hanks since you're shown ""close up"" that he can't be one of those suspect who are ""up to no good"" or a lunatic or fugitive dodging pursuit  2. what's in his "" Planter Peanut Can""...The final ""suspense"" leads to the last few minutes of the movie and to what's in his ""Planter Peanut Can""..the extra outside of this movie is that ""What's In The Planter's Peanut Can"" is a link to the Jazz movie ,also a (DVD) ""A Great Day In Harlem"" (which is about photographer Art Kane's assemblement in front of a Harlem brownstone in 1958 of 57 of the greatest jazz stars of all times...The final clue in the mystery of ""The Terminal"" was ""one coaster missing"" from the can : the needed autograph of composer Benny Golson and it ends happily ever after ,because through the magic of creative scripts[ :) ] he gets that signature and even gets a chance to say the word magic to the ears of New Yorkers ""Taxi"".  02/01/06",3,From Journey To Terminal  To Destination (Where the warmth is challenged),1138752000,"02 1, 2006",2006,1283,"['2/01/06', 'Actor', 'Tom', 'Hanks', 'portrayal', 'man', 'country', 'due', 'Catch', '22', 'paradox', 'poignancy', 'bizarre.You', 'get', 'realy', 'feel', 'affinity', 'sympathy', 'who', 'work', 'New', 'York', 'Airport', 'Terminal', 'top', 'heartless', 'scrutinizer', 'job', 'weed', 'out', 'illegal', 'entries', 'U.S.', 'same', 'time', 'wonder', '1.', 'what', 'agendus', 'adgendi', 'Hanks', ""'re"", 'shown', 'close', 'up', 'ca', ""n't"", 'be', 'one', 'suspect', 'who', 'are', 'good', 'lunatic', 'fugitive', 'dodging', 'pursuit', '2.', 'what', 'Planter', 'Peanut', 'Can', 'final', 'suspense', 'last', 'few', 'minutes', 'movie', 'what', 'Planter', 'Peanut', 'Can', '..the', 'extra', 'movie', 'What', 'Planter', 'Peanut', 'Can', 'link', 'Jazz', 'movie', 'also', 'DVD', 'Great', 'Day', 'Harlem', 'photographer', 'Art', 'Kane', 'assemblement', 'front', 'Harlem', 'brownstone', '1958', '57', 'greatest', 'jazz', 'stars', 'times', 'final', 'clue', 'mystery', 'Terminal', 'was', 'one', 'coaster', 'missing', 'can', 'needed', 'autograph', 'composer', 'Benny', 'Golson', 'happily', 'ever', 'magic', 'creative', 'scripts', '[', 'signature', 'even', 'chance', 'say', 'word', 'magic', 'ears', 'New', 'Yorkers', 'Taxi', '02/01/06']",N/A
623749,A1933VQS8E23J5,B00005JMYC,"AGUSTIN DIAZ ""agudiaz""","[2, 3]","A typical Spielberg story with drama, humor and strage twist. It shows us some important values: the will to survive(specially in a foreign country with a different culture and language), the power of friendship, although too the lack of courage that we humans show sometimes to leave burdens behind, like the stewardess case.Not the best movie of the year but an important one.",4,"Not Spielberg`s best, but a very good option to watch",1099440000,"11 3, 2004",2004,378,"['typical', 'Spielberg', 'story', 'drama', 'humor', 'strage', 'twist', 'important', 'values', 'will', 'survive', 'specially', 'foreign', 'country', 'different', 'culture', 'language', 'power', 'friendship', 'too', 'lack', 'courage', 'humans', 'show', 'sometimes', 'leave', 'burdens', 'stewardess', 'case.Not', 'best', 'movie', 'year', 'important', 'one']",N/A
623750,A1GSR7RGCG1QYZ,B00005JMYC,"A. Gyurisin ""good friend, damn fool""","[5, 10]","What was the reason for Spielberg to make this film?  Was it to showcase how well he works with Tom Hanks?  Or was it because he wanted to force audiences into a theater (or Video Store) to pay to watch him sell out and build a very forced film?  I would have to go with a combination of the two.  Now, I will say that Spielberg's eye is one of the best in the industry.  He continually raises the bar for each film that he makes (see Minority Report and Saving Private Ryan), but for some odd reason with The Terminal it feels like he didn't even have a bar he was trying to reach.  The forced feeling of everything that happens around Tom Hanks from the unlit flame of Catherine Zeta-Jones, to a fallible in-flight wedding, to even the corny climax when a character decides to play chicken with the plane, it doesn't seem to work.  Even Hanks' accent is poor.  It felt as if I was watching Spielberg's table scraps from other films fall down on the floor and get gobbled up by the projector.  This film just didn't work.  There was not one scene in this film that I can say I enjoyed.  Let me explain.Hanks was Hanks.  What more can we expect from him.  I do not believe he did anything above and beyond his normal call of duty in this film.  I never felt like I saw Viktor in Hanks.  All I could see was Hanks with a terrible accent.  Whether learned or created, the words that came out of Hanks' mouth seemed like rubbish.  It felt more like audience-cute instead of a definite control of the words.  Perhaps it was just me, but it felt as if Hanks learned English exceptionally fast.  Strange, but this was a huge plot-hole that Spielberg left wide open for us to fall into.  Outside of Hanks (being Hanks), there was Zeta-Jones who chose to go with the ""bimbo"" slant with her character.  She seemed ditzy, dull, and completely unfocused in this film.  Her chemistry with Tom Hanks seemed completely plastic and created.  There was nothing between them that said to me that they were a match made in heaven.  While others will argue that Spielberg had them in the film to show two sides of living in an airport (the literal and the figurative), I thought that it was a cheap shot to guide in female viewers.  What a better way to do so than with a forced romance.  It makes me laugh just typing about it.  Second, was Tucci even a villain?  Along the same lines as my Zeta-Jones comment, there was not enough character or structure for me to even believe Tucci as a bad airport director.  One moment he is asking Viktor for help and another time is yelling at him.  These two characters had about as much consistency as oatmeal.  Oddly, this was the general feeling of this film.Outside of the characters, the major flaw in this film is the story.  By the second hour of the film we have lost all hope in our characters and fearless director that we don't care what happens to anyone.  Viktor's dramatic conclusion is overshadowed by the two hours of garbage that had been slowly piling up.  I couldn't get excited or care what was going to happen next in this film, and that is a sign that something is doomed.  I continued to get a sense of claustrophobia, wondering if Spielberg would finally take Hanks out of the airport and build upon something new and fresh.  Alas, that never happened.  Instead, we are forced to repeat the same steps over and over again in a way that almost makes you nauseated.  Did Spielberg have a goal or vision with this film, or was it just made up along the way?  Also, was his editor on vacation?  I realize that his epics are normally long, but this one just seemed to drag beyond belief.  I needed something, actually anything to keep my attention in this film, and yet nothing arrived.  It felt like opening that Christmas present that you think is what you really want, but instead it is just socks.  Boy, don't you feel let down?Overall, I was highly disappointed with this film.  When I see a Spielberg film I expect to be blown away by sharp images, infallible characters, and a compassionate story.  He has built so much notoriety on his name and style of film alone that there is a certain expectation when going to see one of his films.  I do not feel it is bad to request these three elements in his pictures.  Sadly, in The Terminal I saw nothing of the sort.  It was as if Spielberg was attempting to just create a big clich&eacute; instead of a film.  It was as if he was doing the complete opposite from what he normally does.  In this film he had shoddy images, underdeveloped and lost characters, and a repetitive repulsive story.  I do not recommend this film for anyone that is a fan of Spielberg's work.  It will only bring a tear to your eye.Grade: ** out of *****",2,"One man, two women; crowded.",1101686400,"11 29, 2004",2004,4724,"['What', 'was', 'reason', 'Spielberg', 'make', 'film', 'Was', 'showcase', 'how', 'well', 'Tom', 'Hanks', 'was', 'wanted', 'force', 'audiences', 'theater', 'Video', 'Store', 'pay', 'watch', 'sell', 'out', 'build', 'very', 'forced', 'film', 'would', 'have', 'go', 'combination', 'two', 'Now', 'will', 'say', 'Spielberg', 'eye', 'one', 'best', 'industry', 'continually', 'bar', 'film', 'see', 'Minority', 'Report', 'Saving', 'Private', 'Ryan', 'odd', 'reason', 'Terminal', 'did', ""n't"", 'even', 'have', 'bar', 'was', 'trying', 'reach', 'forced', 'feeling', 'everything', 'Tom', 'Hanks', 'unlit', 'flame', 'Catherine', 'Zeta-Jones', 'fallible', 'in-flight', 'wedding', 'even', 'corny', 'climax', 'when', 'character', 'play', 'chicken', 'plane', ""n't"", 'seem', 'work', 'Even', 'Hanks', 'accent', 'poor', 'felt', 'was', 'watching', 'Spielberg', 'table', 'scraps', 'other', 'films', 'fall', 'down', 'floor', 'get', 'gobbled', 'up', 'projector', 'film', 'just', 'did', ""n't"", 'work', 'was', 'not', 'one', 'scene', 'film', 'can', 'say', 'enjoyed', 'Let', 'explain.Hanks', 'was', 'Hanks', 'What', 'more', 'can', 'expect', 'do', 'not', 'believe', 'did', 'anything', 'normal', 'call', 'duty', 'film', 'never', 'felt', 'saw', 'Viktor', 'Hanks', 'could', 'see', 'was', 'Hanks', 'terrible', 'accent', 'Whether', 'learned', 'created', 'words', 'came', 'Hanks', 'mouth', 'seemed', 'rubbish', 'felt', 'more', 'audience-cute', 'instead', 'definite', 'control', 'words', 'Perhaps', 'was', 'just', 'felt', 'Hanks', 'learned', 'English', 'exceptionally', 'fast', 'Strange', 'was', 'huge', 'plot-hole', 'Spielberg', 'left', 'wide', 'open', 'fall', 'Hanks', 'being', 'Hanks', 'was', 'Zeta-Jones', 'who', 'chose', 'go', 'bimbo', 'slant', 'character', 'seemed', 'ditzy', 'dull', 'completely', 'unfocused', 'film', 'chemistry', 'Tom', 'Hanks', 'seemed', 'completely', 'plastic', 'created', 'was', 'nothing', 'said', 'were', 'match', 'made', 'heaven', 'others', 'will', 'argue', 'Spielberg', 'had', 'film', 'show', 'two', 'sides', 'living', 'airport', 'literal', 'figurative', 'thought', 'was', 'cheap', 'shot', 'guide', 'female', 'viewers', 'What', 'better', 'way', 'do', 'so', 'forced', 'romance', 'laugh', 'just', 'typing', 'Second', 'was', 'Tucci', 'even', 'villain', 'same', 'lines', 'Zeta-Jones', 'comment', 'was', 'not', 'enough', 'character', 'structure', 'even', 'believe', 'Tucci', 'bad', 'airport', 'director', 'One', 'moment', 'asking', 'Viktor', 'help', 'time', 'yelling', 'two', 'characters', 'had', 'as', 'much', 'consistency', 'oatmeal', 'Oddly', 'was', 'general', 'feeling', 'film.Outside', 'characters', 'major', 'flaw', 'film', 'story', 'second', 'hour', 'film', 'have', 'lost', 'hope', 'characters', 'fearless', 'director', 'do', ""n't"", 'care', 'what', 'anyone', 'Viktor', 'dramatic', 'conclusion', 'overshadowed', 'two', 'hours', 'garbage', 'had', 'been', 'slowly', 'piling', 'up', 'could', ""n't"", 'get', 'excited', 'care', 'what', 'was', 'going', 'happen', 'next', 'film', 'sign', 'something', 'doomed', 'continued', 'get', 'sense', 'claustrophobia', 'wondering', 'Spielberg', 'would', 'finally', 'take', 'Hanks', 'airport', 'build', 'something', 'new', 'fresh', 'Alas', 'never', 'happened', 'Instead', 'are', 'forced', 'repeat', 'same', 'steps', 'over', 'again', 'way', 'almost', 'nauseated', 'Did', 'Spielberg', 'have', 'goal', 'vision', 'film', 'was', 'just', 'made', 'up', 'way', 'Also', 'was', 'editor', 'vacation', 'realize', 'epics', 'are', 'normally', 'long', 'one', 'just', 'seemed', 'drag', 'belief', 'needed', 'something', 'actually', 'anything', 'keep', 'attention', 'film', 'yet', 'nothing', 'arrived', 'felt', 'opening', 'Christmas', 'present', 'think', 'what', 'really', 'want', 'instead', 'just', 'socks', 'Boy', 'do', ""n't"", 'feel', 'let', 'down', 'Overall', 'was', 'highly', 'disappointed', 'film', 'When', 'see', 'Spielberg', 'film', 'expect', 'be', 'blown', 'away', 'sharp', 'images', 'infallible', 'characters', 'compassionate', 'story', 'built', 'so', 'much', 'notoriety', 'name', 'style', 'film', 'alone', 'certain', 'expectation', 'when', 'going', 'see', 'one', 'films', 'do', 'not', 'feel', 'bad', 'request', 'three', 'elements', 'pictures', 'Sadly', 'Terminal', 'saw', 'nothing', 'sort', 'was', 'Spielberg', 'was', 'attempting', 'just', 'create', 'big', 'clich', 'eacute', 'instead', 'film', 'was', 'was', 'doing', 'complete', 'opposite', 'what', 'normally', 'film', 'had', 'shoddy', 'images', 'underdeveloped', 'lost', 'characters', 'repetitive', 'repulsive', 'story', 'do', 'not', 'recommend', 'film', 'anyone', 'fan', 'Spielberg', 'work', 'will', 'only', 'bring', 'tear', 'eye.Grade', '**', '*****']",N/A
623751,A3J3Y7OPDDYKH2,B00005JMYC,"Alane M. Downes ""downfall4""","[0, 1]","We picked this out as a family movie, and there wasn't anything objectionable, but there wasn't much overly redeeming either. It was a good premise that Steven Spielberg wanted to use character actors in an ensemble with Tom Hanks. It was nice that he included Catherine Zeta-Jones, but somehow the whole movie seemed contrived and long.  All I could think afterward was...""this is a Steven Spielberg movie""? It felt contrived, and I thought that we might have picked another movie had we read the reviews on rottentomatoes.com. Warning: Don't buy this at full price unless you're bound and determined to have everything from Steven Spielberg or Tom Hanks.",3,I wanted to like it more...,1102896000,"12 13, 2004",2004,656,"['picked', 'out', 'family', 'movie', 'there', 'was', ""n't"", 'anything', 'objectionable', 'there', 'was', ""n't"", 'much', 'overly', 'redeeming', 'either', 'was', 'good', 'premise', 'Steven', 'Spielberg', 'wanted', 'use', 'character', 'actors', 'ensemble', 'Tom', 'Hanks', 'was', 'nice', 'included', 'Catherine', 'Zeta-Jones', 'somehow', 'whole', 'movie', 'seemed', 'contrived', 'long', 'could', 'think', 'afterward', 'was', 'Steven', 'Spielberg', 'movie', 'felt', 'contrived', 'thought', 'might', 'have', 'picked', 'movie', 'had', 'read', 'reviews', 'rottentomatoes.com', 'Warning', 'Do', ""n't"", 'buy', 'full', 'price', ""'re"", 'bound', 'determined', 'have', 'everything', 'Steven', 'Spielberg', 'Tom', 'Hanks']",N/A
623752,A379SAP75SPDHD,B00005JMYC,Alec Solomita,"[1, 1]","The Terminal is a great film that may not be an instant classic, but is much better than its box office or reviews show. Tom Hanks gives an amazing performance as an immigrant who, due to problems in his homeland, is stranded at JFK Airport. Hanks' genuine kindness and heart make his character one of the more likable chracters in cinematic history, and you root for him every step of the way. The supporting cast, especially the janitor and Stanley Tucci, do a great job of acting as well and Spielberg does his usual great job of directing them and the audience to a satisfying conclusion, that falls a little short of excellence. With all that being said, this film would have fared better commerically in the holiday season where it belongs, and critics may have been more kind and realized that Spielberg has always had cheesy qualities in all his films. Go See This Movie!",4,Tom Hanks Shines In The Terminal!  ****1/2,1090627200,"07 24, 2004",2004,879,"['Terminal', 'great', 'film', 'may', 'not', 'be', 'instant', 'classic', 'much', 'better', 'box', 'office', 'reviews', 'show', 'Tom', 'Hanks', 'amazing', 'performance', 'immigrant', 'who', 'due', 'problems', 'homeland', 'stranded', 'JFK', 'Airport', 'Hanks', 'genuine', 'kindness', 'heart', 'make', 'character', 'one', 'more', 'likable', 'chracters', 'cinematic', 'history', 'root', 'step', 'way', 'supporting', 'cast', 'especially', 'janitor', 'Stanley', 'Tucci', 'do', 'great', 'job', 'acting', 'as', 'well', 'Spielberg', 'usual', 'great', 'job', 'directing', 'audience', 'satisfying', 'conclusion', 'little', 'short', 'excellence', 'being', 'said', 'film', 'would', 'have', 'fared', 'better', 'commerically', 'holiday', 'season', 'where', 'critics', 'may', 'have', 'been', 'more', 'kind', 'realized', 'Spielberg', 'always', 'had', 'cheesy', 'qualities', 'films', 'Go', 'See', 'Movie']",N/A
623753,A39IBJB2PBVC7I,B00005JMYC,Alistair McHarg,"[1, 2]","It's easy to figure out how movies like this get made, the ""high-concept"" can be expressed in one sentence.  Remember the opening sequence of The Player where film producer Tim Robbins listened to a series of preposterous one-sentence ideas for movies?  Here goes.  ""Man entering JFK from failed state must take up residence in waiting area, existing in a state of limbo - hyjinx ensue.""  The idea is just so breathtakingly stupid and far-fetched that it's a wonder Spielberg gave it a second thought.  However, if nothing else, Spielberg is good at movie magic, and here he has taken an abominable idea, an anemic script, and dressed them up with enough flotsam and jetsam to not lose money.How did he do it?  Well, start with Tom Hanks, as bankable as you get.  You simply can't dislike Tom Hanks, because there's nothing there to dislike.  Of course, there's nothing there to like either.  He's like a loaf of Wonderbread, the ideal ""everyman"" actor - so totally nondescript that he slips into any role.  Heck, Spielberg doesn't even make him speak English!  Add Catherine Zeta Jones.  Fellas, I don't know about you, but I would watch her in a dog food commercial.  Make sure to add plenty of glamour location footage and production value, not to mention those all-important product placements.  Then finish off with a really top shelf set of minor characters led by Kumar Pallana who nearly steals the film.  (Remember him in 10 Items or Less?)  In other words, if you've got enough tinsel, no one will notice that there is no tree.Even the great Stanley Tucci cannot make anything out of his part - and I have seen him work miracles with much less.  He's totally wasted.  The sentimentality and bleary-eyed romanticism function on the 12-year old girl level we've come to associate with Spielberg, there are moments in this film so cloying one expects to see subtitles reading, ""Cry now"".  I've been stuck in airport terminals myself, they're pretty bleak at 3:00 a.m.  However, I'll take that bleakness over the cotton candy offered up by this movie any day.  Gottago.",3,No Exit,1219968000,"08 29, 2008",2008,2075,"['easy', 'figure', 'out', 'how', 'movies', 'get', 'made', 'high-concept', 'can', 'be', 'expressed', 'one', 'sentence', 'Remember', 'opening', 'sequence', 'Player', 'where', 'film', 'producer', 'Tim', 'Robbins', 'listened', 'series', 'preposterous', 'one-sentence', 'ideas', 'movies', 'Here', 'Man', 'entering', 'JFK', 'failed', 'state', 'must', 'take', 'up', 'residence', 'waiting', 'area', 'existing', 'state', 'limbo', 'hyjinx', 'ensue', 'idea', 'just', 'so', 'breathtakingly', 'stupid', 'far-fetched', 'wonder', 'Spielberg', 'gave', 'second', 'thought', 'However', 'nothing', 'else', 'Spielberg', 'good', 'movie', 'magic', 'here', 'taken', 'abominable', 'idea', 'anemic', 'script', 'dressed', 'up', 'enough', 'flotsam', 'jetsam', 'not', 'lose', 'money.How', 'did', 'do', 'Well', 'start', 'Tom', 'Hanks', 'as', 'bankable', 'get', 'simply', 'ca', ""n't"", 'dislike', 'Tom', 'Hanks', 'nothing', 'there', 'dislike', 'course', 'nothing', 'there', 'loaf', 'Wonderbread', 'ideal', 'everyman', 'actor', 'so', 'totally', 'nondescript', 'role', 'Heck', 'Spielberg', ""n't"", 'even', 'make', 'speak', 'English', 'Add', 'Catherine', 'Zeta', 'Jones', 'Fellas', 'do', ""n't"", 'know', 'would', 'watch', 'dog', 'food', 'commercial', 'Make', 'sure', 'add', 'plenty', 'glamour', 'location', 'footage', 'production', 'value', 'not', 'mention', 'all-important', 'product', 'placements', 'Then', 'finish', 'off', 'really', 'top', 'shelf', 'set', 'minor', 'characters', 'led', 'Kumar', 'Pallana', 'who', 'nearly', 'film', 'Remember', '10', 'Items', 'Less', 'other', 'words', ""'ve"", 'got', 'enough', 'tinsel', 'one', 'will', 'notice', 'tree.Even', 'great', 'Stanley', 'Tucci', 'can', 'not', 'make', 'anything', 'part', 'have', 'seen', 'work', 'miracles', 'much', 'less', 'totally', 'wasted', 'sentimentality', 'bleary-eyed', 'romanticism', 'function', '12-year', 'old', 'girl', 'level', ""'ve"", 'come', 'associate', 'Spielberg', 'are', 'moments', 'film', 'so', 'cloying', 'one', 'see', 'subtitles', 'reading', 'Cry', 'now', ""'ve"", 'been', 'stuck', 'airport', 'terminals', ""'re"", 'pretty', 'bleak', '3:00', 'a.m', 'However', ""'ll"", 'take', 'bleakness', 'cotton', 'candy', 'offered', 'up', 'movie', 'day', 'Gottago']",N/A
623754,A22EQX7ADA8ENL,B00005JMYC,Amazon Customer,"[0, 0]","Sure this isn't ""You've got Mail"", or Star Wars, but it was not intended to be other that what it is, a good, not great film. There is lots going on here, but the best thing happening is the entertainment. There are guys to cheer, guys to dislike, and a beautiful woman who should have ended up with Hanks, but doesn't because she's normal and this isn't a hokey ending. So just enjoy, don't look for more than what was intended.",4,A Winner not a Whiner,1103760000,"12 23, 2004",2004,429,"['Sure', ""n't"", ""'ve"", 'got', 'Mail', 'Star', 'Wars', 'was', 'not', 'intended', 'be', 'other', 'what', 'good', 'not', 'great', 'film', 'lots', 'going', 'here', 'best', 'thing', 'happening', 'entertainment', 'are', 'guys', 'cheer', 'guys', 'dislike', 'beautiful', 'woman', 'who', 'should', 'have', 'ended', 'up', 'Hanks', ""n't"", 'normal', ""n't"", 'hokey', 'ending', 'So', 'just', 'enjoy', 'do', ""n't"", 'look', 'more', 'what', 'was', 'intended']",N/A
623755,ADJ4M8X3UWSZF,B00005JMYC,Amazon Customer,"[0, 0]",The movie clams to be a critically acclaimed comedy.  Tom Hanks portrays a character how arrives in New York to find his homeland in war and now is unable to return home and unable to enter New York since the takeover of the government of his homeland is now not recognized by the US.The movie had a few good parts and Hanks acting was pretty good.  However it did not end the way I thought it would.  There is not a lot that really holds your attention to the storyline.,3,The Terminal,1230163200,"12 25, 2008",2008,471,"['movie', 'clams', 'be', 'critically', 'acclaimed', 'comedy', 'Tom', 'Hanks', 'character', 'how', 'New', 'York', 'find', 'homeland', 'war', 'now', 'unable', 'return', 'home', 'unable', 'enter', 'New', 'York', 'takeover', 'government', 'homeland', 'now', 'not', 'recognized', 'US.The', 'movie', 'had', 'few', 'good', 'parts', 'Hanks', 'acting', 'was', 'pretty', 'good', 'However', 'did', 'not', 'end', 'way', 'thought', 'would', 'not', 'lot', 'really', 'attention', 'storyline']",N/A
623756,A70SVZE0SQNWH,B00005JMYC,Amazon Customer,"[0, 0]","Tom Hanks plays Viktor Navorski, a man with a mission to complete his Father's death wish, and to do so he must go to New York city. Little does he know his country, an Eastern European fictional country, loses its government and in doing so, Viktor is stuck at the airport without status--his visitor visa nulled,  making his passport invalid. Without the rights to walk on US soil or to even go back to his own country, he must wait for Customs and Immigration to tell him what to do next which means he takes up residence within the airport terminal awaiting the decision. He befriends the staff of the airport, learns English and falls in love with a pretty airline flight attendant played by Catherine Zeta Jones.Mr. Speilberg did a wonderful job manipulating all of our emotions. There were sad and funny moments followed with anger at the injustice and then victorious resolution. Tom Hanks does a brilliant job of portraying Viktor. I honestly forgot that Tom was acting. Definitely worth watching and a great date movie.",4,Great date movie....,1352592000,"11 11, 2012",2012,1029,"['Tom', 'Hanks', 'Viktor', 'Navorski', 'man', 'mission', 'complete', 'Father', 'death', 'wish', 'do', 'so', 'must', 'go', 'New', 'York', 'city', 'Little', 'know', 'country', 'Eastern', 'European', 'fictional', 'country', 'government', 'doing', 'so', 'Viktor', 'stuck', 'airport', 'status', 'visitor', 'visa', 'nulled', 'making', 'passport', 'invalid', 'rights', 'walk', 'US', 'soil', 'even', 'go', 'back', 'own', 'country', 'must', 'wait', 'Customs', 'Immigration', 'tell', 'what', 'do', 'next', 'up', 'residence', 'airport', 'terminal', 'awaiting', 'decision', 'staff', 'airport', 'English', 'love', 'pretty', 'airline', 'flight', 'attendant', 'played', 'Catherine', 'Zeta', 'Jones.Mr', 'Speilberg', 'did', 'wonderful', 'job', 'manipulating', 'emotions', 'were', 'sad', 'funny', 'moments', 'followed', 'anger', 'injustice', 'then', 'victorious', 'resolution', 'Tom', 'Hanks', 'brilliant', 'job', 'portraying', 'Viktor', 'honestly', 'forgot', 'Tom', 'was', 'acting', 'Definitely', 'worth', 'watching', 'great', 'date', 'movie']",N/A
