,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewYear,reviewLength,meaningfulWords,Title
510176,A1R2SKOCG5UC8B,B00000K3TU,"Alana J. Skinner ""mavette""","[0, 2]",Loved this movie years ago and had to buy it.  Have played it for friends and they all loved it.,5,Loved this movie,1257033600,"11 1, 2009",2009,96,"['Loved', 'movie', 'years', 'ago', 'had', 'buy', 'Have', 'played', 'friends', 'loved']",N/A
510177,A1BWDLZR1SO3U4,B00000K3TU,"Charlene ""cat lover""","[0, 0]",A moody (almost film noir) movie.  Story lines of love and suspense were interwoven well and made this a good film to watch,5,Someone to Watch Over Me,1378684800,"09 9, 2013",2013,123,"['moody', 'almost', 'film', 'noir', 'movie', 'Story', 'lines', 'love', 'suspense', 'were', 'interwoven', 'well', 'made', 'good', 'film', 'watch']",N/A
510178,A32Y18WU5JG7KC,B00000K3TU,Chris Greene,"[0, 0]","I was very pleased with the purchase of this movie.  It was pretty good in terms of thrills and romance.  Tom Berenger is a detective who is assigned to guard a Manhattan socialite after she witnesses the death of a friend.  The killer begins to close in on her and soon Tom Berenger's own family and marriage are at risk.  The plot moved a little slowly at times but it did build up to a big climatic finish.  The characters in this film have great chemistry and I enjoyed the storyline very much.  Plus, this movie was directed by Ridley Scott.  A good 1980's film.",4,Good Romantic Thriller,1394496000,"03 11, 2014",2014,567,"['was', 'very', 'pleased', 'purchase', 'movie', 'was', 'pretty', 'good', 'terms', 'thrills', 'romance', 'Tom', 'Berenger', 'detective', 'who', 'assigned', 'guard', 'Manhattan', 'socialite', 'death', 'friend', 'killer', 'close', 'soon', 'Tom', 'Berenger', 'own', 'family', 'marriage', 'are', 'risk', 'plot', 'moved', 'little', 'slowly', 'times', 'did', 'build', 'up', 'big', 'climatic', 'finish', 'characters', 'film', 'have', 'great', 'chemistry', 'enjoyed', 'storyline', 'very', 'much', 'movie', 'was', 'directed', 'Ridley', 'Scott', 'good', '1980', 'film']",N/A
510179,ARJJKQDBIFPXC,B00000K3TU,DANI,"[0, 0]","EXCELLENT. wHAT CAN YOU EXPECT FROM RIDLEY SCOTT. HE IS THE BEST!!!!  GOOD MOVIE, ENTERTAINING AND WELL DONE. TOM AND MIMIHAVE GOOD CHEMISTRY.",5,SOMEONE TO WATCH OVER ME,1283212800,"08 31, 2010",2010,142,"['EXCELLENT', 'wHAT', 'CAN', 'YOU', 'EXPECT', 'FROM', 'RIDLEY', 'SCOTT', 'HE', 'THE', 'BEST', 'GOOD', 'MOVIE', 'ENTERTAINING', 'AND', 'WELL', 'DONE', 'TOM', 'AND', 'MIMIHAVE', 'GOOD', 'CHEMISTRY']",N/A
510180,A2AKDKY2LNMQVK,B00000K3TU,donna,"[0, 0]","If you like cop movies with a good plot. This it.  Lorraine Bracco plays Berenger's wife, She really is something else in this movie. She is an ex-cop married to Berenger. One heck of an actress.  If you don't know who she is, she played Tony Soprano's doctor and  currently plays Jane Rizzoli mother on Rizzoli & Isles. Has a little spice thrown in and the ending is awesome.",5,About this movie,1382486400,"10 23, 2013",2013,376,"['like', 'cop', 'movies', 'good', 'plot', 'Lorraine', 'Bracco', 'Berenger', 'wife', 'really', 'something', 'else', 'movie', 'ex-cop', 'married', 'Berenger', 'One', 'heck', 'actress', 'do', ""n't"", 'know', 'who', 'played', 'Tony', 'Soprano', 'doctor', 'currently', 'Jane', 'Rizzoli', 'mother', 'Rizzoli', 'Isles', 'little', 'spice', 'thrown', 'ending', 'awesome']",N/A
510181,A31YZPP738T2EB,B00000K3TU,"Dustin Dunaway ""Cool Channel Films""","[26, 27]","This movie somehow got overlooked in theatres, but there's no need to miss it now.Long story short: Rich socialite Mimi Rogers witnesses a mob hit and thus becomes a target.  Tom Berenger is a blue-collar cop assigned to protect her.  He is attracted to her, but is married (to Lorraine Bracco, playing the same character she always played before The Sopranos).  Complicating matters is that she is attracted to him and the intense situation is constantly pushing them together.What sets ""Someone..."" apart from other movies with similar plots is that Bracco's character is pretty sympathetic so it's not a cut-and-dried issue.  Berenger is drawn to Rogers because she is a vulnerable woman who needs protection.  Bracco's character is a strong, independent Brooklynite who can challenge him in the relationship, but can't provide the one thing he needs (a chance to be needed).  High-concept stuff when you think about it.All of this romance is sandwiched in between a pretty good thriller as Berenger attempts to protect Rogers from some very bad guys.  The thriller-story is what the movie was sold on and it succeeds on that level.The DVD offers some good extras, but nothing inventive.Don't miss this one a second time.",4,Good Date Movie.,1020124800,"04 30, 2002",2002,1224,"['movie', 'somehow', 'got', 'overlooked', 'theatres', 'need', 'miss', 'now.Long', 'story', 'short', 'Rich', 'socialite', 'Mimi', 'Rogers', 'mob', 'hit', 'thus', 'target', 'Tom', 'Berenger', 'blue-collar', 'cop', 'assigned', 'protect', 'attracted', 'married', 'Lorraine', 'Bracco', 'playing', 'same', 'character', 'always', 'played', 'Sopranos', 'Complicating', 'matters', 'attracted', 'intense', 'situation', 'constantly', 'pushing', 'Someone', 'apart', 'other', 'movies', 'similar', 'plots', 'Bracco', 'character', 'pretty', 'sympathetic', 'not', 'cut-and-dried', 'issue', 'Berenger', 'drawn', 'Rogers', 'vulnerable', 'woman', 'who', 'protection', 'Bracco', 'character', 'strong', 'independent', 'Brooklynite', 'who', 'can', 'challenge', 'relationship', 'ca', ""n't"", 'provide', 'one', 'thing', 'chance', 'be', 'needed', 'High-concept', 'stuff', 'when', 'think', 'it.All', 'romance', 'sandwiched', 'pretty', 'good', 'thriller', 'Berenger', 'attempts', 'protect', 'Rogers', 'very', 'bad', 'guys', 'thriller-story', 'what', 'movie', 'was', 'sold', 'level.The', 'DVD', 'good', 'extras', 'nothing', 'inventive.Do', ""n't"", 'miss', 'one', 'second', 'time']",N/A
510182,AZR02UVFP8EQB,B00000K3TU,"E. Mathews ""Emat""","[0, 0]","I love this movie and nobody but the then stunningly gorgeous and also damn sweet and cute Tom Berenger could have pulled it off. Infidelity in movies or real life depresses me, but hey, without it there would be no movie. mike's inner torment is what makes this great. He wants to do the right thing but he just cannot stay away from Claire and her world that is so different than his. I can think of few times in movies when I have seen that kind of electricity as the very first time mike sees Claire. Wow. The sexual tension builds beautifully and of course culminates. I wish we had been able to see a liitle more sex scene. I mean, we cut from the first kiss to him fully dressed and kissing her goodbye. After that all we ever get is them in bed but they are sleeping or he is thinking or whatever. I am not saying I wanted porn. But just a little more action...they were so sexy and cute together in large part because of their different worlds.  The slow dancing scene at the end...Yowza. Now THAT was sexy with all clothes on.  They clearly had feelings for each other still. He looked like he was about to cry. So tender. Yes yes I swoon for the old Tom Berenger. I even thought sgt. Barnes in platoon was hot, and see Betrayed if you REALLY want him hot.",4,Sexy sexy stuff,1314489600,"08 28, 2011",2011,1266,"['love', 'movie', 'nobody', 'then', 'stunningly', 'gorgeous', 'also', 'damn', 'sweet', 'cute', 'Tom', 'Berenger', 'could', 'have', 'pulled', 'off', 'Infidelity', 'movies', 'real', 'life', 'depresses', 'hey', 'would', 'be', 'movie', 'mike', 'inner', 'torment', 'what', 'great', 'do', 'right', 'thing', 'just', 'can', 'not', 'stay', 'away', 'Claire', 'world', 'so', 'different', 'can', 'think', 'few', 'times', 'movies', 'when', 'have', 'seen', 'kind', 'electricity', 'very', 'first', 'time', 'mike', 'sees', 'Claire', 'Wow', 'sexual', 'tension', 'builds', 'beautifully', 'course', 'culminates', 'wish', 'had', 'been', 'able', 'see', 'liitle', 'more', 'sex', 'scene', 'mean', 'cut', 'first', 'kiss', 'fully', 'dressed', 'kissing', 'goodbye', 'ever', 'get', 'bed', 'are', 'sleeping', 'thinking', 'am', 'not', 'saying', 'wanted', 'porn', 'just', 'little', 'more', 'action', 'were', 'so', 'sexy', 'cute', 'together', 'large', 'part', 'different', 'worlds', 'slow', 'dancing', 'scene', 'end', 'Yowza', 'Now', 'was', 'sexy', 'clothes', 'clearly', 'had', 'feelings', 'other', 'still', 'looked', 'was', 'about', 'cry', 'So', 'tender', 'Yes', 'yes', 'swoon', 'old', 'Tom', 'Berenger', 'even', 'thought', 'sgt', 'Barnes', 'platoon', 'was', 'hot', 'see', 'Betrayed', 'REALLY', 'want', 'hot']",N/A
510183,A2KWQ64TRHB3YH,B00000K3TU,Israel Drazin,"[1, 1]","The plot in this film has been used many times with small variations that make it worthwhile to watch: a poor, good looking detective from a nice warm family with an adoring wife is assigned to watch and protect a beautiful, rich woman, and the two fall in love. Tom Berringer is the man in this movie, Mini Rogers the socialite, Loraine Bracco the wife, and the late Jerry Orbach from Law and Order is Tom's lieutenant, unfortunately without his trademark Law and Order wisecracks.In this 1987 version of the oft-told plot, a socialite sees a brutal gangster knife a man and says she can identify him. Orbach orders Berringer to ""baby sit her,"" which includes being at her house at night while she is in bed. Berringer lives with his charming wife and outgoing, smiling son in a run-down house in a bad and dangerous neighborhood. The socialite's house is larger than a mansion. She is beautiful. The gangster finds a way to get to her and threatens her, but she nevertheless identifies him in a lineup. But he is released because Berringer did not read him the Miranda warning. The socialite is outraged, screams at Berringer, they kiss, and sleep together. When he returns home, he finds two police officers; his wife heard a prowler outside during the night.Berringer's wife suspects what is happening to her husband and throws him out of their run-down home when she sees him wearing a tie that the socialite bought him and hearing him begin to complain about her New York accent, which he enjoyed during their sixteen year marriage.The problems heat up when the gangster sends a henchman to the socialite's mansion to kill her, and reaches a boiling point when the gangster goes to Berringer's home, holds his wife and son captive, and insists that Berringer come home alone. But the socialite goes with him.Viewers will find it interesting to watch the violence at the mansion when the henchman creeps in to kill the socialite, and the ferocity at Berringer's home and how his wife and son act. They will also be fascinated watching what happens to the gangster, Berringer, his wife, his son, and the socialite.",5,An exiting version of an oft-told tale,1301529600,"03 31, 2011",2011,2118,"['plot', 'film', 'been', 'used', 'many', 'times', 'small', 'variations', 'make', 'worthwhile', 'watch', 'poor', 'good', 'looking', 'detective', 'nice', 'warm', 'family', 'adoring', 'wife', 'assigned', 'watch', 'protect', 'beautiful', 'rich', 'woman', 'two', 'fall', 'love', 'Tom', 'Berringer', 'man', 'movie', 'Mini', 'Rogers', 'socialite', 'Loraine', 'Bracco', 'wife', 'late', 'Jerry', 'Orbach', 'Law', 'Order', 'Tom', 'lieutenant', 'unfortunately', 'trademark', 'Law', 'Order', 'wisecracks.In', '1987', 'version', 'oft-told', 'plot', 'socialite', 'brutal', 'gangster', 'knife', 'man', 'can', 'identify', 'orders', 'Berringer', 'baby', 'sit', 'being', 'house', 'night', 'bed', 'Berringer', 'charming', 'wife', 'outgoing', 'smiling', 'son', 'run-down', 'house', 'bad', 'dangerous', 'neighborhood', 'socialite', 'house', 'larger', 'mansion', 'beautiful', 'gangster', 'way', 'get', 'nevertheless', 'lineup', 'released', 'Berringer', 'did', 'not', 'read', 'Miranda', 'warning', 'socialite', 'outraged', 'screams', 'Berringer', 'kiss', 'sleep', 'together', 'When', 'home', 'two', 'police', 'officers', 'wife', 'heard', 'prowler', 'night.Berringer', 'wife', 'what', 'happening', 'husband', 'run-down', 'home', 'when', 'wearing', 'tie', 'socialite', 'bought', 'hearing', 'begin', 'complain', 'New', 'York', 'accent', 'enjoyed', 'sixteen', 'year', 'marriage.The', 'problems', 'heat', 'up', 'when', 'gangster', 'henchman', 'socialite', 'mansion', 'kill', 'boiling', 'point', 'when', 'gangster', 'Berringer', 'home', 'wife', 'son', 'captive', 'Berringer', 'come', 'home', 'alone', 'socialite', 'him.Viewers', 'will', 'find', 'interesting', 'watch', 'violence', 'mansion', 'when', 'henchman', 'kill', 'socialite', 'ferocity', 'Berringer', 'home', 'how', 'wife', 'son', 'act', 'will', 'also', 'be', 'fascinated', 'watching', 'what', 'gangster', 'Berringer', 'wife', 'son', 'socialite']",N/A
510184,ASLVBGA9Z1Y63,B00000K3TU,"Janice Harrison ""Janice""","[0, 0]","Tom Berenger is sensational in this romantic thriller movie from director Ridley Scott.  He plays Mike Keegan, a newly promoted detective, who is given the assignment of (as the police put it)""babysitting"" the witness to a brutal murder.  The witness, Claire Gregory, played to the hilt by Mimi Rogers, is beautiful, classy and well-educated.  She's especially upset because she's just seen a close friend get stabbed to death. These actors have real screen chemistry (it's not forced) which makes the movie work.  While Mike Keegan is attracted to Claire from the minute he sees her, he tries to keep those feelings at bay and just be professional. However, the more time he spends with her, the harder that becomes. Lorraine Bracco is one tough cookie and does a wonderful job of playing a police officer's wife. The ""perp"", played by Andreas Katsulas, is really scary; he does a great job playing a psychopathic killer.  All in all, a very talented cast, great plot with suspense and a taut feeling throughout really combine to make this an outstanding movie. When you think about it, we all need ""someone to watch over us"" and that movie really makes that come through.",5,GRIPPING ROMANTIC SUSPENSE THRILLER,1238716800,"04 3, 2009",2009,1173,"['Tom', 'Berenger', 'sensational', 'romantic', 'thriller', 'movie', 'director', 'Ridley', 'Scott', 'Mike', 'Keegan', 'newly', 'promoted', 'detective', 'who', 'given', 'assignment', 'police', 'put', 'babysitting', 'witness', 'brutal', 'murder', 'witness', 'Claire', 'Gregory', 'played', 'hilt', 'Mimi', 'Rogers', 'beautiful', 'classy', 'well-educated', 'especially', 'upset', 'just', 'seen', 'close', 'friend', 'get', 'stabbed', 'death', 'actors', 'have', 'real', 'screen', 'chemistry', 'not', 'forced', 'movie', 'work', 'Mike', 'Keegan', 'attracted', 'Claire', 'minute', 'keep', 'feelings', 'bay', 'just', 'be', 'professional', 'However', 'more', 'time', 'harder', 'Lorraine', 'Bracco', 'one', 'tough', 'cookie', 'wonderful', 'job', 'playing', 'police', 'officer', 'wife', 'perp', 'played', 'Andreas', 'Katsulas', 'really', 'scary', 'great', 'job', 'playing', 'psychopathic', 'killer', 'very', 'talented', 'cast', 'great', 'plot', 'suspense', 'taut', 'feeling', 'really', 'combine', 'make', 'outstanding', 'movie', 'When', 'think', 'need', 'someone', 'watch', 'movie', 'really', 'come']",N/A
510185,A1EKA9XSI641C9,B00000K3TU,John S. Milas,"[6, 6]","This is a very good movie.  Ridley Scott has created a 100% authentic world with this movie.  Tom Berenger plays his character fantastically.  It's really a shame that he lost his talent to low rent action films when he could've continued with films like this.  The atmosphere and cinemotography, as well as the soundtrack featuring liscensed (?) music really contributes to the overall mood, which is kind of casual and realistic.  One thing that I think is good is that the story isn't pushed along by action and violence, it's pushed along by the struggles of Mike Keegan who has just been promoted to Detective, and on his first job as a Detective, his life is ruined.  Recommended to Ridley Scott and 80's film fans alike.",4,What happened to Tom Berenger?,1148860800,"05 29, 2006",2006,727,"['very', 'good', 'movie', 'Ridley', 'Scott', 'created', '100', '%', 'authentic', 'world', 'movie', 'Tom', 'Berenger', 'character', 'fantastically', 'really', 'shame', 'lost', 'talent', 'low', 'rent', 'action', 'films', 'when', 'could', ""'ve"", 'continued', 'films', 'atmosphere', 'cinemotography', 'as', 'well', 'soundtrack', 'featuring', 'liscensed', 'music', 'really', 'overall', 'mood', 'kind', 'casual', 'realistic', 'One', 'thing', 'think', 'good', 'story', ""n't"", 'pushed', 'action', 'violence', 'pushed', 'struggles', 'Mike', 'Keegan', 'who', 'just', 'been', 'promoted', 'Detective', 'first', 'job', 'Detective', 'life', 'ruined', 'Recommended', 'Ridley', 'Scott', '80', 'film', 'fans', 'alike']",N/A
