,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewYear,reviewLength,meaningfulWords,Title
567305,A2OSRZIUYZVZ9T,B000055XST,Adam L. Molella,"[14, 18]","This version of Tannhauser has the best surrealism I'veseen on an Opera DVD. The nudity is intellectual, notburlesque. The Overture scene is extremely dream-like,and would make Salvador Dali proud.",5,Best surrealism,1127088000,"09 19, 2005",2005,197,"['version', 'Tannhauser', 'best', 'surrealism', ""I'veseen"", 'Opera', 'DVD', 'nudity', 'intellectual', 'notburlesque', 'Overture', 'scene', 'extremely', 'dream-like', 'would', 'make', 'Salvador', 'Dali', 'proud']",N/A
567306,A2TAPL67U2A5HM,B000055XST,Bjorn Viberg,"[2, 5]","Wagner - Tannhauser / Mehta, Kollo, National Theatre of Munich is a 1995 production of Tannheuser that I was not that pleased with. The costumes and setting are too modern in my taste. Ren&eacute; Kollo who plays the part of Tannheuser is too old and way too much vibrato in his singing. The opening scene is confusing and bewildering. It seems as if David Alden had the idea of being strange for no other reason than to shock his audience. I am huge fan of Wagner and this production is a travesty. Zubin Mehta the conductor simply does not understand Wagner. Listening to someone like Von Karajan conduct Wagner, you feel the passion and emotions. Listening to this production you feel nothing. A huge disappointment! Not recommended. 2/5.",2,"Wagner - Tannhauser / Mehta, Kollo, National Theatre of Munich",1317945600,"10 7, 2011",2011,741,"['Wagner', 'Tannhauser', '/', 'Mehta', 'Kollo', 'National', 'Theatre', 'Munich', '1995', 'production', 'Tannheuser', 'was', 'not', 'pleased', 'costumes', 'setting', 'are', 'too', 'modern', 'taste', 'Ren', 'eacute', 'Kollo', 'who', 'part', 'Tannheuser', 'too', 'old', 'way', 'too', 'much', 'vibrato', 'singing', 'opening', 'scene', 'confusing', 'bewildering', 'David', 'Alden', 'had', 'idea', 'being', 'strange', 'other', 'reason', 'shock', 'audience', 'am', 'huge', 'fan', 'Wagner', 'production', 'travesty', 'Zubin', 'Mehta', 'conductor', 'simply', 'not', 'understand', 'Wagner', 'Listening', 'someone', 'Von', 'Karajan', 'conduct', 'Wagner', 'feel', 'passion', 'emotions', 'Listening', 'production', 'feel', 'nothing', 'huge', 'disappointment', 'Not', 'recommended', '2/5']",N/A
567307,A3I2WE58OUUEXG,B000055XST,"figaro ""figaro""","[8, 10]","I would probably recommend watching the met Tannhauser before you watch this one, because I think it's nice to see a traditional production before you see a modern one, however, I did find this production very interesting and worth repeated viewing.Rene Kollo is a bit over-the-hill vocally here, but he still has some fine moments and his voice is simply more palatable then Richard Cassily's nasal tone in the Met dvd.  Waltrud Meier's singing is flawless.  Secunde, as Elisabeth, is very good, with a seemingly large-ish and beautiful tone, but I would not think of her as some sort of Kirsten Flagstad as one reviewer mentioned, mainly because her highest notes are not generally big and free which occasionally is a letdown, however there is alot to like about her singing here for sure.  Bernd Weikl is good as always, with perhaps a small struggle for the highest notes.  Jan Hendrik Rootering is very good.",4,"Interesting set, good singing",1106956800,"01 29, 2005",2005,914,"['would', 'probably', 'recommend', 'watching', 'met', 'Tannhauser', 'watch', 'one', 'think', 'nice', 'see', 'traditional', 'production', 'see', 'modern', 'one', 'however', 'did', 'find', 'production', 'very', 'interesting', 'worth', 'repeated', 'viewing.Rene', 'Kollo', 'bit', 'over-the-hill', 'vocally', 'here', 'still', 'fine', 'moments', 'voice', 'simply', 'more', 'palatable', 'then', 'Richard', 'Cassily', 'nasal', 'tone', 'Met', 'dvd', 'Waltrud', 'Meier', 'singing', 'flawless', 'Secunde', 'Elisabeth', 'very', 'good', 'seemingly', 'large-ish', 'beautiful', 'tone', 'would', 'not', 'think', 'sort', 'Kirsten', 'Flagstad', 'one', 'reviewer', 'mentioned', 'mainly', 'highest', 'notes', 'are', 'not', 'generally', 'big', 'free', 'occasionally', 'letdown', 'however', 'alot', 'like', 'singing', 'here', 'sure', 'Bernd', 'Weikl', 'good', 'always', 'perhaps', 'small', 'struggle', 'highest', 'notes', 'Jan', 'Hendrik', 'Rootering', 'very', 'good']",N/A
567308,A2TE17PBQQW08M,B000055XST,"Gustav Mahler ""Gus""","[4, 11]","This Tannhauser production is a complete insult to the work and it should be boycotted by all!  By right it should be rated -5 stars!!  I could hardly imagine a more retarded hodge-podge of visual stupidity.  It's only redeeming feature is that it provides valid, solid evidence that most German stage directors of the present generation have collectively lost their way and perhaps their minds as well.  The singing ranges from pretty terrible (Kollo, who, caught about thirty years too late, huffs and puffs through the role and looks and sounds more like Tannhauser's grandfather) to surprisingly good considering what they are asked to to on stage (Secunde, Meier) and the less said about Mehta the better...an empty, top-line routine performance without even an attempt at interpretation...until VERY recently, one of the most mediocre of famous conductors.  The Chicago Ring I attended in 1996 would have a much more absorbing experience is someone else was at the helm.  To be fair, some of his performances over the last couple of years have been surprisingly good.  Perhaps the emergence of great young conductors like Jurowsky and Thielemann have scared the old guard into doing a bit of homework before they actually CONDUCT a performance.Most other Tannhauser's on DVD hardly fare much better.  The Herzog production is almost as bad as this one... visually boring and with a second act that looks like more like a KKK convention. (No kidding)  I unfortunately saw this production in Baltimore several years ago and it was even worse live.The Met production is visual near perfect, based on Wagner's own stage directions, but due to Brian Large's mindlessly poor video direction, most of the best effects (most notably the transformation scene in the first act) are lost in an unending chain of innane and purposeless close-ups of sweaty, contorted faces.  I saw this production in 1978 and it was unforgettable.  Cassily was in much better voice and Zylis-Gara was a FAR better Elizabeth in EVERY respect than Marton.  Sadly, on the DVD release it is clear that Cassily was having a very bad night.  The poor fellow runs out of voice by the second act and even had to drop several lines at the end of the third where he seems to be struggling with every syllable.  I still wonder why this performance was telecast in the first place.  It looks like a mediocre video dress rehearsal.The more recent Bayreuth set, be forewarned, cuts over half of the overture and dives straight into the Venusberg scene.  It's visually and vocally pretty dull, though the ill-fated Versalle may be the best recorded Tannhauser in purely vocal terms.The older Bayreuth set from the 70's isn't too bad if you can ignore Gwyneth Jones.  This woman took a beautiful lyric voice (that can be heard on the EMI Otello with Barbirolli and a pirated video of Don Carlo) and in less than three years converted it into one of the ugliest dramatic soprano voice in modern history  When she is singing she is as painful to watch as she is to hear.  In my opinion her Brunnhilde completely destroyed the Boulez Ring.  Her last Kundry at the MET was a disgrace.  Their was no audible tonal quality whatsoever on any sustained note and the wobble had gotten so bad at climaxes she sounded more like an ambulance siren.Easily, the best DVD of the opera is one that, I believe, is only available through Berkshire Records (and maybe Premiere Opera) with Suitner conducting.  Suitner is his usual fantastic self, making point after point that other conductors either miss completely or don't care to project.  The cast are all very good, experienced singers that do much with their roles (Wenkoff, Casapietra, Dvorakova, Hubner...) It is a simple but very beautiful and effective staging (1981 East Germany production of the Dresden version) especially in the second act,  Unfortunately it is not subtitled and is a bit visually compressed, but it sounds great and the opera isn't cut it to ribbons and altered in the usual ways and it's the only DVD of a performance in which restores the rich ensemble writing at (according to Wagner himself) the dramatic climax of the opera in the second act at Tannhauser's words ""Zum Heil dem Suendiger zu fuehren"" And, best of all, it's only 8 bucks!!  HIGHLY RECOMMENDED!!!",1,Total Disaster!!!,1234224000,"02 10, 2009",2009,4290,"['Tannhauser', 'production', 'complete', 'insult', 'work', 'should', 'be', 'boycotted', 'right', 'should', 'be', 'rated', '-5', 'stars', 'could', 'hardly', 'imagine', 'more', 'retarded', 'hodge-podge', 'visual', 'stupidity', 'only', 'redeeming', 'feature', 'valid', 'solid', 'evidence', 'most', 'German', 'stage', 'directors', 'present', 'generation', 'have', 'collectively', 'lost', 'way', 'perhaps', 'minds', 'as', 'well', 'singing', 'ranges', 'pretty', 'terrible', 'Kollo', 'who', 'caught', 'thirty', 'years', 'too', 'late', 'huffs', 'puffs', 'role', 'more', 'Tannhauser', 'grandfather', 'surprisingly', 'good', 'considering', 'what', 'are', 'asked', 'stage', 'Secunde', 'Meier', 'less', 'said', 'Mehta', 'better', 'empty', 'top-line', 'routine', 'performance', 'even', 'attempt', 'interpretation', 'VERY', 'recently', 'one', 'most', 'mediocre', 'famous', 'conductors', 'Chicago', 'Ring', 'attended', '1996', 'would', 'have', 'much', 'more', 'absorbing', 'experience', 'someone', 'else', 'was', 'helm', 'be', 'fair', 'performances', 'last', 'couple', 'years', 'have', 'been', 'surprisingly', 'good', 'Perhaps', 'emergence', 'great', 'young', 'conductors', 'Jurowsky', 'Thielemann', 'have', 'scared', 'old', 'guard', 'doing', 'bit', 'homework', 'actually', 'CONDUCT', 'performance.Most', 'other', 'Tannhauser', 'DVD', 'hardly', 'fare', 'much', 'better', 'Herzog', 'production', 'almost', 'as', 'bad', 'one', 'visually', 'boring', 'second', 'act', 'more', 'KKK', 'convention', 'No', 'kidding', 'unfortunately', 'saw', 'production', 'Baltimore', 'several', 'years', 'ago', 'was', 'even', 'worse', 'live.The', 'Met', 'production', 'visual', 'perfect', 'based', 'Wagner', 'own', 'stage', 'directions', 'due', 'Brian', 'Large', 'mindlessly', 'poor', 'video', 'direction', 'most', 'best', 'effects', 'most', 'notably', 'transformation', 'scene', 'first', 'act', 'are', 'lost', 'unending', 'chain', 'innane', 'purposeless', 'close-ups', 'sweaty', 'contorted', 'saw', 'production', '1978', 'was', 'unforgettable', 'Cassily', 'was', 'much', 'better', 'voice', 'Zylis-Gara', 'was', 'FAR', 'better', 'Elizabeth', 'EVERY', 'respect', 'Marton', 'Sadly', 'DVD', 'release', 'clear', 'Cassily', 'was', 'having', 'very', 'bad', 'night', 'poor', 'fellow', 'voice', 'second', 'act', 'even', 'had', 'drop', 'several', 'lines', 'end', 'third', 'where', 'be', 'struggling', 'syllable', 'still', 'wonder', 'why', 'performance', 'was', 'telecast', 'first', 'place', 'mediocre', 'video', 'dress', 'rehearsal.The', 'more', 'recent', 'Bayreuth', 'set', 'be', 'forewarned', 'cuts', 'half', 'overture', 'dives', 'straight', 'Venusberg', 'scene', 'visually', 'vocally', 'pretty', 'dull', 'ill-fated', 'Versalle', 'may', 'be', 'best', 'recorded', 'Tannhauser', 'purely', 'vocal', 'terms.The', 'older', 'Bayreuth', 'set', '70', ""n't"", 'too', 'bad', 'can', 'ignore', 'Gwyneth', 'Jones', 'woman', 'took', 'beautiful', 'lyric', 'voice', 'can', 'be', 'heard', 'EMI', 'Otello', 'Barbirolli', 'pirated', 'video', 'Don', 'Carlo', 'less', 'three', 'years', 'converted', 'one', 'ugliest', 'dramatic', 'soprano', 'voice', 'modern', 'history', 'When', 'singing', 'as', 'painful', 'watch', 'hear', 'opinion', 'Brunnhilde', 'completely', 'destroyed', 'Boulez', 'Ring', 'last', 'Kundry', 'MET', 'was', 'disgrace', 'Their', 'was', 'audible', 'tonal', 'quality', 'whatsoever', 'sustained', 'note', 'wobble', 'had', 'gotten', 'so', 'bad', 'climaxes', 'sounded', 'more', 'ambulance', 'siren.Easily', 'best', 'DVD', 'opera', 'one', 'believe', 'only', 'available', 'Berkshire', 'Records', 'maybe', 'Premiere', 'Opera', 'Suitner', 'conducting', 'Suitner', 'usual', 'fantastic', 'self', 'making', 'point', 'point', 'other', 'conductors', 'miss', 'completely', 'do', ""n't"", 'care', 'project', 'cast', 'are', 'very', 'good', 'experienced', 'singers', 'do', 'much', 'roles', 'Wenkoff', 'Casapietra', 'Dvorakova', 'Hubner', 'simple', 'very', 'beautiful', 'effective', 'staging', '1981', 'East', 'Germany', 'production', 'Dresden', 'version', 'especially', 'second', 'act', 'Unfortunately', 'not', 'subtitled', 'bit', 'visually', 'compressed', 'great', 'opera', ""n't"", 'cut', 'ribbons', 'altered', 'usual', 'ways', 'only', 'DVD', 'performance', 'rich', 'ensemble', 'writing', 'according', 'Wagner', 'dramatic', 'climax', 'opera', 'second', 'act', 'Tannhauser', 'words', 'Zum', 'Heil', 'dem', 'Suendiger', 'zu', 'fuehren', 'best', 'only', '8', 'bucks', 'HIGHLY', 'RECOMMENDED']",N/A
567309,AG5KQLECCK46C,B000055XST,"Ida M. Lee ""baker St21""","[2, 5]","I was disappointed with the set, as if they were trying to save money.  The Halle of Song was supposed to be a bright, elegant rich affair but the setting was the same.Music was good, but I'll still be looking for another version.",3,"comme ci, comme ca",1154736000,"08 5, 2006",2006,230,"['was', 'disappointed', 'set', 'were', 'trying', 'save', 'money', 'Halle', 'Song', 'was', 'supposed', 'be', 'bright', 'elegant', 'rich', 'affair', 'setting', 'was', 'same.Music', 'was', 'good', ""'ll"", 'still', 'be', 'looking', 'version']",N/A
567310,A2BQQXNKIDPWXZ,B000055XST,James D. Weinberg,"[0, 0]","This is a tremendous piece of music. I have always loved Tannhauser. Zubin Mehta does an outstanding rendition of this Wagnerian piece along with Rene Kollo and the other opera singers. Even though it is surrealistic in its overall depiction, it is done beautifully.",5,"Tannhauser: Zubin Mehta, Rene Kollo",1391644800,"02 6, 2014",2014,266,"['tremendous', 'piece', 'music', 'have', 'always', 'loved', 'Tannhauser', 'Zubin', 'Mehta', 'outstanding', 'rendition', 'Wagnerian', 'piece', 'Rene', 'Kollo', 'other', 'opera', 'singers', 'Even', 'surrealistic', 'overall', 'depiction', 'done', 'beautifully']",N/A
567311,AXLN36UV9KGXD,B000055XST,Mr John Haueisen,"[8, 9]","This is the best Tannhauser presently available, chiefly because of Waltraud Meier, as Venus.A major key in the success of a visual production of Tannahauser is an attractive Venus.  That's not something most of us, surrounded by political correctness, like to hear, but the essential tension in the story is set up by Heinrich's attraction to the sensual aspects of life (Venus) as opposed to ""ideal"" or more platonic or  altruistic love (Elisabeth). You only have to hear Waltraud Meier's passionate pleading with Heinrich (Rene Kollo), and see her writhing on the long dining table to feel Heinrich's attraction to the sensual side of life.I don't agree with the reviewers who have said that Kollo's or Weikl's voices were ""past it.""  A few times, there may be a hint of straining, but generally they are excellent.Kollo makes up for any hint of weakness through  great acting which he brings to the role of Tannhauser, especially as he taunts the other knights during the singing contest.I was not blown away as others were by Nadine Secunde (Elisabeth).  Her singing is quite good, but certainly it did not steal the show.When it comes to stealing the show, I'm not sure whether it was Wagner's ""Evening Star"" song, or Bernd Weikl's performance of it.  If you can watch and listen to that song, without tears welling up in your eyes, you must be made of stone.",4,Finally a Wagnerian soprano who is not super-sized!,1160265600,"10 8, 2006",2006,1365,"['best', 'Tannhauser', 'presently', 'available', 'chiefly', 'Waltraud', 'Meier', 'Venus.A', 'major', 'key', 'success', 'visual', 'production', 'Tannahauser', 'attractive', 'Venus', 'not', 'something', 'most', 'surrounded', 'political', 'correctness', 'hear', 'essential', 'tension', 'story', 'set', 'up', 'Heinrich', 'attraction', 'sensual', 'aspects', 'life', 'Venus', 'opposed', 'ideal', 'more', 'platonic', 'altruistic', 'love', 'Elisabeth', 'only', 'have', 'hear', 'Waltraud', 'Meier', 'passionate', 'pleading', 'Heinrich', 'Rene', 'Kollo', 'see', 'writhing', 'long', 'dining', 'table', 'feel', 'Heinrich', 'attraction', 'sensual', 'side', 'life.I', 'do', ""n't"", 'agree', 'reviewers', 'who', 'have', 'said', 'Kollo', 'Weikl', 'voices', 'were', 'few', 'times', 'may', 'be', 'hint', 'straining', 'generally', 'are', 'excellent.Kollo', 'up', 'hint', 'weakness', 'great', 'acting', 'role', 'Tannhauser', 'especially', 'other', 'knights', 'singing', 'contest.I', 'was', 'not', 'blown', 'away', 'others', 'were', 'Nadine', 'Secunde', 'Elisabeth', 'singing', 'quite', 'good', 'certainly', 'did', 'not', 'steal', 'show.When', 'stealing', 'show', ""'m"", 'not', 'sure', 'was', 'Wagner', 'Evening', 'Star', 'song', 'Bernd', 'Weikl', 'performance', 'can', 'watch', 'listen', 'song', 'tears', 'welling', 'up', 'eyes', 'must', 'be', 'made', 'stone']",N/A
567312,A2VWQXWF1GO2ZE,B000055XST,Noam Eitan,"[45, 52]","When American soprano, Nadine Secunde, appeared as Elisabeth in act II of this Munich production of Tannh&auml;user, I was transfixed. ""She looks like she is straight out of a '30's production,"" I thought. Could this have been what Kirsten Flagstad's debut in the MET felt like to her unsuspecting audience? How do you describe a star? Whatever it takes to be one, Ms. Secunde has got it. It is not only her voice and magnetic stage presence. She has this rare dramatic quality that hypnotizes you and makes you forget everything else. Despite this, she has performed for years, generally, to mixed reviews.This is rather shocking. How can the existence of a talent of this order go unannounced by headlines in the media? All anyone has ever been hearing for the past half-century is that, ""there are no great Wagnerian voices these days.""  The truth is that some of today's young singers surpass their distinguished predecessors. The reason that they do not receive the same kind of adulation as these earlier legends is twofold. First, the public is conditioned by reissued recordings and has become less receptive to new talent. This rigidity, shaped and nurtured by technology, is unprecedented in the history of the performing arts. The second reason is that, in the opinion of a number of performers, the music and recording industry is a Mafia. This explains why some singers are regulars on every other new recording (e.g. C.S.), while others languish.Another pleasant surprise on this DVD is Ren&eacute; Kollo. When he recorded this Tannh&auml;user he had been singing the role for a quarter of a century. I expected him to be beyond his prime. However, my impression was that even though his voice was not as youthful sounding as on the '71 Solti set, he compensated with better discipline. The impetuous quality of his sound production on the Solti was in character. It had its charms.  Though, it was somewhat annoying beyond a certain point, particularly with the occasional deficiency of vibrato. His conception of the role here is more detailed and controlled. Personally I prefer the wisdom of experience he brings to the role in this performance to his histrionics on the Solti set.The rest of the cast is first rate. Waltraud Meier and Bernd Weikl are incomparable. Zubin Mehta conducts this score as if he had been doing it all his life. He supports the singers without drowning them, maintains just the right level of drama and does not use it as a vehicle of his ego to make a statement about the meaning of life. It is quite amazing to recall that only twenty years earlier Mehta was struggling to be taken seriously as a Wagnerian conductor in Europe. After you listen to this glorious cast on act I, you feel that this is as good as it can get. But then Nadine Secunde appears in act II, and the rest is history.I lack the erudition, the refinement and the cultural sophistication to comment on the bizarre sets and d&eacute;cor.There are now three Tannh&auml;users on DVD. This one has the best voices and the best sound. The Naples production benefits from film director Werner Herzog's genius and is reviewed separately. Compared to these two the MET's is shockingly traditional, in the best possible sense. It is a throwback to how a lavish Tannh&auml;user may have looked a hundred years ago. The dark lighting serves to highlight the romanticism. The major drawback of the MET production is the poor German diction of the tenor, Richard Cassilly. He also sounds strained. Picture quality on the MET is in line with other Pioneer Classics reissues-grainy. It is much better on the other two Tannh&auml;user DVD's.",4,NADINE SECUNDE! NADINE SECUNDE!! NADINE SECUNDE!!!,987465600,"04 17, 2001",2001,3642,"['When', 'American', 'soprano', 'Nadine', 'Secunde', 'appeared', 'Elisabeth', 'act', 'II', 'Munich', 'production', 'Tannh', 'auml', 'was', 'transfixed', 'straight', ""'30"", 'production', 'thought', 'Could', 'have', 'been', 'what', 'Kirsten', 'Flagstad', 'debut', 'MET', 'felt', 'unsuspecting', 'audience', 'How', 'do', 'describe', 'star', 'be', 'one', 'Ms.', 'Secunde', 'got', 'not', 'only', 'voice', 'magnetic', 'stage', 'presence', 'rare', 'dramatic', 'quality', 'forget', 'everything', 'else', 'performed', 'years', 'generally', 'mixed', 'reviews.This', 'rather', 'shocking', 'How', 'can', 'existence', 'talent', 'order', 'go', 'unannounced', 'headlines', 'media', 'anyone', 'ever', 'been', 'hearing', 'past', 'half-century', 'are', 'great', 'Wagnerian', 'voices', 'days', 'truth', 'today', 'young', 'singers', 'surpass', 'distinguished', 'predecessors', 'reason', 'do', 'not', 'receive', 'same', 'kind', 'adulation', 'earlier', 'legends', 'twofold', 'First', 'public', 'conditioned', 'reissued', 'recordings', 'become', 'less', 'receptive', 'new', 'talent', 'rigidity', 'shaped', 'nurtured', 'technology', 'unprecedented', 'history', 'performing', 'arts', 'second', 'reason', 'opinion', 'number', 'performers', 'music', 'recording', 'industry', 'Mafia', 'why', 'singers', 'are', 'regulars', 'other', 'new', 'recording', 'e.g', 'C.S', 'others', 'languish.Another', 'pleasant', 'surprise', 'DVD', 'Ren', 'eacute', 'Kollo', 'When', 'recorded', 'Tannh', 'auml', 'had', 'been', 'singing', 'role', 'quarter', 'century', 'expected', 'be', 'prime', 'However', 'impression', 'was', 'even', 'voice', 'was', 'not', 'youthful', 'sounding', ""'71"", 'Solti', 'set', 'compensated', 'better', 'discipline', 'impetuous', 'quality', 'sound', 'production', 'Solti', 'was', 'character', 'had', 'charms', 'was', 'somewhat', 'annoying', 'certain', 'point', 'particularly', 'occasional', 'deficiency', 'vibrato', 'conception', 'role', 'here', 'more', 'detailed', 'controlled', 'Personally', 'prefer', 'wisdom', 'experience', 'role', 'performance', 'histrionics', 'Solti', 'set.The', 'rest', 'cast', 'first', 'rate', 'Waltraud', 'Meier', 'Bernd', 'Weikl', 'are', 'incomparable', 'Zubin', 'Mehta', 'score', 'had', 'been', 'doing', 'life', 'singers', 'drowning', 'just', 'right', 'level', 'drama', 'not', 'use', 'vehicle', 'ego', 'make', 'statement', 'meaning', 'life', 'quite', 'amazing', 'recall', 'only', 'twenty', 'years', 'earlier', 'Mehta', 'was', 'struggling', 'be', 'taken', 'seriously', 'Wagnerian', 'conductor', 'Europe', 'listen', 'glorious', 'cast', 'act', 'feel', 'as', 'good', 'can', 'get', 'then', 'Nadine', 'Secunde', 'act', 'II', 'rest', 'history.I', 'lack', 'erudition', 'refinement', 'cultural', 'sophistication', 'comment', 'bizarre', 'sets', 'd', 'eacute', 'are', 'now', 'three', 'Tannh', 'auml', 'users', 'DVD', 'one', 'best', 'voices', 'best', 'sound', 'Naples', 'production', 'benefits', 'film', 'director', 'Werner', 'Herzog', 'genius', 'reviewed', 'separately', 'Compared', 'two', 'MET', 'shockingly', 'traditional', 'best', 'possible', 'sense', 'throwback', 'how', 'lavish', 'Tannh', 'auml', 'user', 'may', 'have', 'looked', 'hundred', 'years', 'ago', 'dark', 'lighting', 'serves', 'highlight', 'romanticism', 'major', 'drawback', 'MET', 'production', 'poor', 'German', 'diction', 'tenor', 'Richard', 'Cassilly', 'also', 'strained', 'Picture', 'quality', 'MET', 'line', 'other', 'Pioneer', 'Classics', 'reissues-grainy', 'much', 'better', 'other', 'two', 'Tannh', 'auml', 'DVD']",N/A
567313,AQJ6ZDFZ9O30Z,B000055XST,R. P Winthrop,"[9, 11]","The music is wonderful. Singers range from exceptional, Meier and Weikl, to very  good, Kollo and Secunde. That part of the opera is fine. The production suffers from an acute outbreak of obscure meaningful symbolism. There is a guy in a wolf suit, a woman dressed as the Bride of Frankenstein, a [body part] here and there, lots of film noir camerawork with big shadows, and some things that look left over from Evita.The visual impact  is powerful, but to what end?  Meier's Venus is worth the purchase of the DVD.",4,"Music- great, Production - odd",1061596800,"08 23, 2003",2003,516,"['music', 'wonderful', 'Singers', 'range', 'exceptional', 'Meier', 'Weikl', 'very', 'good', 'Kollo', 'Secunde', 'part', 'opera', 'fine', 'production', 'suffers', 'acute', 'outbreak', 'obscure', 'meaningful', 'symbolism', 'guy', 'wolf', 'suit', 'woman', 'dressed', 'Bride', 'Frankenstein', '[', 'body', 'part', ']', 'here', 'there', 'lots', 'film', 'noir', 'camerawork', 'big', 'shadows', 'things', 'look', 'left', 'over', 'Evita.The', 'visual', 'impact', 'powerful', 'what', 'end', 'Meier', 'Venus', 'purchase', 'DVD']",N/A
567314,A293QQTCZZVE3D,B000055XST,Thistle Brown,"[9, 15]","I bought it because of the raves about Secunde. She and Kollo make Trannhauser the Mom and Dad of this opera, and frumpy, at that. Elizabeth should be glowing and her voice reflecting that. As for Kollo, he had no business singing Tannhauser with his vocal spread and wobble. To me, he was an embarrasment. Meier is wonderful -- not a pretty voice, but solid and exciting; the small item of her beauty doesn't go unnoticed, either.The production/set is so depressing, I'm going to think twice before I complain about the VHS from the Met, although I'm not bowled over with Casilly or Marton. However, Venus is sung by Troyanos who is always a treat.",1,Close to disastrous...,1129680000,"10 19, 2005",2005,649,"['bought', 'raves', 'Secunde', 'Kollo', 'make', 'Trannhauser', 'Mom', 'Dad', 'opera', 'frumpy', 'Elizabeth', 'should', 'be', 'glowing', 'voice', 'reflecting', 'Kollo', 'had', 'business', 'singing', 'Tannhauser', 'vocal', 'spread', 'wobble', 'was', 'embarrasment', 'Meier', 'wonderful', 'not', 'pretty', 'voice', 'solid', 'exciting', 'small', 'item', 'beauty', ""n't"", 'go', 'unnoticed', 'either.The', 'production/set', 'so', 'depressing', ""'m"", 'going', 'think', 'twice', 'before', 'complain', 'VHS', 'Met', ""'m"", 'not', 'bowled', 'over', 'Casilly', 'Marton', 'However', 'Venus', 'sung', 'Troyanos', 'who', 'always', 'treat']",N/A
